MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y
7,Huskies,Huskies_D4,Huskies_M3,1H,1083.130746,Simple pass,41,2,37.0,18.0
7,Huskies,Huskies_M3,Huskies_D1,1H,1090.483124,Simple pass,32,42,42.0,73.0
7,Huskies,Huskies_M1,Huskies_M3,1H,1146.745591,Simple pass,43,45,58.0,28.0
7,Huskies,Huskies_M3,Huskies_M1,1H,1150.965774,Simple pass,58,28,56.0,56.0
7,Huskies,Huskies_M1,Huskies_D5,1H,1153.730553,Simple pass,56,56,72.0,82.0
7,Huskies,Huskies_D5,Huskies_M9,1H,1155.260013,Simple pass,72,82,84.0,83.0
7,Huskies,Huskies_D2,Huskies_D1,1H,1357.567418,Head pass,25,65,37.0,69.0
7,Huskies,Huskies_D2,Huskies_G1,1H,1442.133724,Simple pass,29,89,16.0,49.0
7,Huskies,Huskies_D1,Huskies_D5,1H,1531.255017,Simple pass,38,66,45.0,84.0
7,Huskies,Huskies_D5,Huskies_D1,1H,1532.923553,Simple pass,45,84,28.0,64.0
7,Huskies,Huskies_D1,Huskies_G1,1H,1536.108065,Simple pass,28,64,15.0,43.0
7,Huskies,Huskies_G1,Huskies_F1,1H,1542.058063,Launch,15,43,74.0,72.0
7,Huskies,Huskies_D1,Huskies_D2,1H,1552.175845,Simple pass,28,75,23.0,70.0
7,Huskies,Huskies_M3,Huskies_M1,1H,1585.919854,Simple pass,39,34,35.0,45.0
7,Huskies,Huskies_M1,Huskies_D5,1H,1588.550555,Simple pass,35,45,34.0,83.0
7,Huskies,Huskies_D5,Huskies_D1,1H,1593.011746,Simple pass,34,83,38.0,67.0
7,Huskies,Huskies_D1,Huskies_D2,1H,1595.157877,Simple pass,38,67,42.0,30.0
7,Huskies,Huskies_D2,Huskies_D4,1H,1600.427023,Simple pass,42,30,42.0,7.0
7,Huskies,Huskies_D4,Huskies_D2,1H,1603.015145,Simple pass,42,7,47.0,22.0
7,Huskies,Huskies_D2,Huskies_D4,1H,1604.707334,Simple pass,47,22,35.0,13.0
7,Huskies,Huskies_M6,Huskies_F4,1H,1619.23671,Cross,81,11,90.0,44.0
7,Huskies,Huskies_M9,Huskies_M1,1H,1625.611378,Simple pass,81,62,67.0,51.0
7,Huskies,Huskies_M1,Huskies_M1,1H,1626.006859,Simple pass,67,51,72.0,38.0
7,Huskies,Huskies_M1,Huskies_M3,1H,1628.604623,Simple pass,72,38,64.0,39.0
7,Huskies,Huskies_M3,Huskies_M6,1H,1629.786376,Simple pass,64,39,72.0,22.0
7,Huskies,Huskies_M3,Huskies_D4,1H,1715.692826,Simple pass,64,11,58.0,4.0
7,Huskies,Huskies_D4,Huskies_M1,1H,1716.124322,Simple pass,58,4,44.0,14.0
7,Huskies,Huskies_M1,Huskies_D1,1H,1718.386919,Simple pass,44,14,31.0,62.0
7,Huskies,Huskies_D1,Huskies_F1,1H,1723.398993,Simple pass,51,69,67.0,72.0
7,Huskies,Huskies_F1,Huskies_D5,1H,1724.139505,Simple pass,67,72,49.0,93.0
7,Huskies,Huskies_D5,Huskies_F1,1H,1726.763226,Simple pass,49,93,57.0,64.0
7,Huskies,Huskies_F1,Huskies_D5,1H,1728.419781,Simple pass,57,64,50.0,82.0
7,Huskies,Huskies_D5,Huskies_D1,1H,1729.776522,Simple pass,50,82,28.0,66.0
7,Huskies,Huskies_D1,Huskies_D2,1H,1732.259803,Simple pass,28,66,30.0,36.0
7,Huskies,Huskies_D2,Huskies_G1,1H,1734.005815,Simple pass,30,36,14.0,36.0
7,Huskies,Huskies_M1,Huskies_M6,1H,1779.652556,Head pass,30,68,49.0,59.0
7,Huskies,Huskies_F4,Huskies_M1,1H,1790.630914,Simple pass,81,27,76.0,49.0
7,Huskies,Huskies_D5,Huskies_F1,1H,1829.260654,Head pass,21,70,39.0,54.0
7,Huskies,Huskies_F1,Huskies_D4,1H,1835.079261,Simple pass,39,54,41.0,4.0
7,Huskies,Huskies_D4,Huskies_M6,1H,1839.411987,Simple pass,41,4,71.0,17.0
7,Huskies,Huskies_M6,Huskies_D4,1H,1842.475602,Simple pass,71,17,55.0,5.0
7,Huskies,Huskies_D4,Huskies_M6,1H,1843.450356,Simple pass,55,5,72.0,18.0
7,Huskies,Huskies_M6,Huskies_M3,1H,1847.889043,Simple pass,72,18,62.0,13.0
7,Huskies,Huskies_G1,Huskies_D1,1H,1927.440061,Hand pass,11,49,20.0,70.0
7,Huskies,Huskies_D1,Huskies_M1,1H,1929.897297,Simple pass,20,70,35.0,64.0
7,Huskies,Huskies_M1,Huskies_D5,1H,1932.211074,Simple pass,35,64,28.0,89.0
7,Huskies,Huskies_D5,Huskies_D1,1H,1933.225159,Simple pass,28,89,22.0,68.0
7,Huskies,Huskies_D1,Huskies_D2,1H,1937.793259,Simple pass,22,68,23.0,27.0
7,Huskies,Huskies_D2,Huskies_D5,1H,1950.135896,Simple pass,44,62,42.0,72.0
7,Huskies,Huskies_D5,Huskies_D1,1H,1952.37697,Simple pass,42,72,30.0,57.0
7,Huskies,Huskies_D1,Huskies_M3,1H,1954.603124,Simple pass,30,57,33.0,15.0
7,Huskies,Huskies_D4,Huskies_F4,1H,1965.721411,Simple pass,71,17,98.0,23.0
7,Huskies,Huskies_M1,Huskies_D5,1H,2020.829925,Simple pass,84,86,85.0,90.0
7,Huskies,Huskies_D5,Huskies_M1,1H,2024.574297,Simple pass,85,90,78.0,94.0
7,Huskies,Huskies_M9,Huskies_D5,1H,2027.097558,Simple pass,84,79,95.0,86.0
7,Huskies,Huskies_D2,Huskies_G1,1H,2038.042151,Simple pass,32,5,21.0,36.0
7,Huskies,Huskies_G1,Huskies_D1,1H,2040.8828819999999,Simple pass,21,36,27.0,64.0
7,Huskies,Huskies_D1,Huskies_M1,1H,2047.101463,Simple pass,45,80,42.0,45.0
7,Huskies,Huskies_M1,Huskies_M3,1H,2048.978779,Simple pass,42,45,54.0,43.0
7,Huskies,Huskies_D5,Huskies_M9,1H,2074.971401,Head pass,71,82,81.0,84.0
7,Huskies,Huskies_M1,Huskies_D2,1H,2082.060355,Head pass,56,61,55.0,53.0
7,Huskies,Huskies_D2,Huskies_D4,1H,2084.060731,Simple pass,55,53,46.0,14.0
7,Huskies,Huskies_D4,Huskies_G1,1H,2087.004384,Simple pass,46,14,23.0,31.0
7,Huskies,Huskies_G1,Huskies_F1,1H,2095.201345,Launch,23,31,73.0,80.0
7,Huskies,Huskies_M3,Huskies_M6,1H,2149.482292,Head pass,31,67,46.0,43.0
7,Huskies,Huskies_M3,Huskies_D5,1H,2164.171516,Simple pass,27,49,14.0,87.0
7,Huskies,Huskies_D5,Huskies_G1,1H,2168.917275,Simple pass,14,87,6.0,60.0
7,Huskies,Huskies_G1,Huskies_F1,1H,2170.251373,Launch,6,60,55.0,52.0
7,Huskies,Huskies_D1,Huskies_M1,1H,2241.194012,Simple pass,53,84,65.0,75.0
7,Huskies,Huskies_M1,Huskies_M3,1H,2243.798848,Simple pass,65,75,59.0,62.0
7,Huskies,Huskies_M3,Huskies_M6,1H,2245.517804,Simple pass,59,62,71.0,46.0
7,Huskies,Huskies_F1,Huskies_F4,1H,2350.650681,Simple pass,53,39,73.0,14.0
7,Huskies,Huskies_D4,Huskies_M1,1H,2389.112137,Simple pass,85,6,70.0,13.0
7,Huskies,Huskies_M1,Huskies_F4,1H,2389.609186,Simple pass,70,13,82.0,15.0
7,Huskies,Huskies_D2,Huskies_F4,1H,2402.276784,Simple pass,82,2,79.0,36.0
7,Huskies,Huskies_D1,Huskies_D4,1H,2580.76246,Head pass,11,29,18.0,4.0
7,Huskies,Huskies_M6,Huskies_F4,1H,2706.115005,Simple pass,54,22,92.0,15.0
7,Huskies,Huskies_M6,Huskies_M9,1H,2723.778552,Simple pass,65,50,55.0,49.0
7,Huskies,Huskies_M9,Huskies_M1,1H,2725.505702,Simple pass,55,49,60.0,29.0
7,Huskies,Huskies_M1,Huskies_F4,1H,2727.207425,Simple pass,60,29,72.0,39.0
7,Huskies,Huskies_G1,Huskies_D1,1H,2743.485119,Simple pass,12,80,25.0,87.0
7,Huskies,Huskies_D5,Huskies_M3,1H,2753.306931,Simple pass,56,82,47.0,64.0
7,Huskies,Huskies_M3,Huskies_M1,1H,2755.15166,Simple pass,47,64,60.0,29.0
7,Huskies,Huskies_M1,Huskies_D4,1H,2760.119329,Simple pass,60,29,74.0,6.0
7,Huskies,Huskies_M1,Huskies_M3,2H,12.75536800000009,Simple pass,33,87,28.0,79.0
7,Huskies,Huskies_M3,Huskies_D2,2H,14.426739999999882,Simple pass,28,79,25.0,56.0
7,Huskies,Huskies_D2,Huskies_D4,2H,17.033108999999968,Simple pass,25,56,32.0,18.0
7,Huskies,Huskies_D4,Huskies_D2,2H,18.530077999999776,Simple pass,32,18,31.0,36.0
7,Huskies,Huskies_M1,Huskies_M9,2H,25.625300000000152,Head pass,63,74,72.0,86.0
7,Huskies,Huskies_M9,Huskies_D5,2H,28.263912999999775,Simple pass,72,86,83.0,97.0
7,Huskies,Huskies_D5,Huskies_F4,2H,30.743433000000095,Cross,83,97,88.0,44.0
7,Huskies,Huskies_M6,Huskies_D4,2H,35.48921999999993,Simple pass,89,17,73.0,21.0
7,Huskies,Huskies_D4,Huskies_M6,2H,38.351534999999785,Simple pass,73,21,86.0,7.0
7,Huskies,Huskies_M9,Huskies_D5,2H,97.61361799999986,Simple pass,66,82,62.0,93.0
7,Huskies,Huskies_D5,Huskies_M1,2H,99.9408269999999,Simple pass,62,93,59.0,86.0
7,Huskies,Huskies_M1,Huskies_D2,2H,112.53830599999992,Simple pass,39,90,41.0,65.0
7,Huskies,Huskies_D2,Huskies_M3,2H,116.98318299999983,Simple pass,41,65,43.0,41.0
7,Huskies,Huskies_M3,Huskies_D2,2H,118.3435199999999,Simple pass,43,41,48.0,56.0
7,Huskies,Huskies_D2,Huskies_D5,2H,120.91910300000018,Simple pass,48,56,53.0,93.0
7,Huskies,Huskies_D5,Huskies_M9,2H,124.03746899999987,Simple pass,53,93,74.0,98.0
7,Huskies,Huskies_M9,Huskies_M6,2H,129.15361299999995,Simple pass,64,67,73.0,61.0
7,Huskies,Huskies_M9,Huskies_M3,2H,140.1979369999999,Simple pass,71,20,70.0,12.0
7,Huskies,Huskies_M3,Huskies_D4,2H,142.0071170000001,Simple pass,70,12,84.0,13.0
7,Huskies,Huskies_D4,Huskies_M3,2H,144.86404399999992,Simple pass,84,13,71.0,8.0
7,Huskies,Huskies_M3,Huskies_D1,2H,168.3781859999999,Simple pass,38,19,30.0,66.0
7,Huskies,Huskies_D1,Huskies_M1,2H,220.16475600000012,Simple pass,37,93,32.0,84.0
7,Huskies,Huskies_M1,Huskies_D4,2H,227.20354499999985,Simple pass,55,35,52.0,14.0
7,Huskies,Huskies_M6,Huskies_M1,2H,250.67633699999988,Simple pass,39,16,46.0,42.0
7,Huskies,Huskies_M1,Huskies_M9,2H,252.3352920000002,High pass,46,42,68.0,91.0
7,Huskies,Huskies_M3,Huskies_M1,2H,264.528049,Simple pass,53,89,59.0,61.0
7,Huskies,Huskies_M1,Huskies_F1,2H,266.0686919999998,Simple pass,59,61,62.0,79.0
7,Huskies,Huskies_F1,Huskies_M3,2H,267.82410100000016,Simple pass,62,79,53.0,79.0
7,Huskies,Huskies_M3,Huskies_M6,2H,271.43627400000014,Simple pass,53,79,71.0,78.0
7,Huskies,Huskies_M6,Huskies_D5,2H,274.2577470000001,Simple pass,71,78,97.0,95.0
7,Huskies,Huskies_G1,Huskies_F1,2H,354.28886999999986,High pass,22,29,65.0,11.0
7,Huskies,Huskies_M3,Huskies_M1,2H,362.3663879999999,Simple pass,58,37,50.0,54.0
7,Huskies,Huskies_M1,Huskies_D1,2H,363.6194690000002,Simple pass,50,54,48.0,50.0
7,Huskies,Huskies_D1,Huskies_D5,2H,365.1045690000001,Simple pass,48,50,48.0,66.0
7,Huskies,Huskies_D5,Huskies_M1,2H,366.592263,Simple pass,48,66,47.0,47.0
7,Huskies,Huskies_M1,Huskies_D5,2H,371.69021999999995,Simple pass,68,54,70.0,91.0
7,Huskies,Huskies_D5,Huskies_M1,2H,375.1586000000002,Simple pass,70,91,66.0,78.0
7,Huskies,Huskies_G1,Huskies_D1,2H,388.66536300000007,Simple pass,19,80,31.0,86.0
7,Huskies,Huskies_D1,Huskies_D2,2H,390.5581480000001,Simple pass,31,86,33.0,44.0
7,Huskies,Huskies_D2,Huskies_M3,2H,393.98025899999993,Simple pass,33,44,41.0,33.0
7,Huskies,Huskies_M3,Huskies_D2,2H,397.70426499999985,Simple pass,41,33,47.0,47.0
7,Huskies,Huskies_F1,Huskies_M3,2H,501.89429100000007,Simple pass,36,35,34.0,35.0
7,Huskies,Huskies_M3,Huskies_M1,2H,507.3786409999998,Simple pass,34,35,49.0,65.0
7,Huskies,Huskies_M1,Huskies_D5,2H,510.9880589999998,Simple pass,49,65,71.0,95.0
7,Huskies,Huskies_D5,Huskies_M1,2H,515.8024140000002,Simple pass,71,95,64.0,71.0
7,Huskies,Huskies_M1,Huskies_M3,2H,519.8372869999998,Simple pass,64,71,58.0,57.0
7,Huskies,Huskies_M3,Huskies_D4,2H,520.7881029999999,Simple pass,58,57,69.0,30.0
7,Huskies,Huskies_D4,Huskies_D2,2H,527.513324,Simple pass,69,30,55.0,36.0
7,Huskies,Huskies_D2,Huskies_D1,2H,530.2892569999999,Simple pass,55,36,54.0,63.0
7,Huskies,Huskies_D1,Huskies_D4,2H,534.6882890000002,Simple pass,74,51,68.0,16.0
7,Huskies,Huskies_D5,Huskies_D1,2H,583.290837,Simple pass,19,83,15.0,72.0
7,Huskies,Huskies_D1,Huskies_G1,2H,584.0977779999998,Simple pass,15,72,5.0,56.0
7,Huskies,Huskies_M3,Huskies_F1,2H,590.776304,Head pass,39,56,65.0,59.0
7,Huskies,Huskies_D1,Huskies_D5,2H,657.0178510000001,Head pass,28,79,44.0,85.0
7,Huskies,Huskies_F4,Huskies_D5,2H,677.2110109999999,Simple pass,92,83,82.0,96.0
7,Huskies,Huskies_D5,Huskies_M1,2H,680.6681749999998,Simple pass,82,96,65.0,87.0
7,Huskies,Huskies_M1,Huskies_M3,2H,683.8943140000001,Simple pass,65,87,69.0,74.0
7,Huskies,Huskies_M3,Huskies_M1,2H,686.018701,Simple pass,69,74,59.0,98.0
7,Huskies,Huskies_M1,Huskies_M3,2H,688.0575330000001,Simple pass,59,98,68.0,91.0
7,Huskies,Huskies_M3,Huskies_D5,2H,689.5634490000002,Simple pass,68,91,80.0,96.0
7,Huskies,Huskies_D5,Huskies_M3,2H,692.2001420000001,Simple pass,80,96,65.0,94.0
7,Huskies,Huskies_M3,Huskies_M9,2H,696.3710689999998,Simple pass,67,92,75.0,77.0
7,Huskies,Huskies_D4,Huskies_M3,2H,708.672681,Simple pass,43,41,44.0,66.0
7,Huskies,Huskies_M3,Huskies_D1,2H,712.3705329999998,Simple pass,44,66,33.0,88.0
7,Huskies,Huskies_D1,Huskies_F4,2H,718.7235270000001,High pass,45,97,88.0,86.0
7,Huskies,Huskies_M1,Huskies_M6,2H,766.5987660000001,Simple pass,38,75,63.0,70.0
7,Huskies,Huskies_F4,Huskies_M6,2H,768.2457530000001,Simple pass,75,57,64.0,70.0
7,Huskies,Huskies_D1,Huskies_M3,2H,934.3004729999998,Simple pass,52,71,61.0,33.0
7,Huskies,Huskies_M3,Huskies_D4,2H,937.076579,Simple pass,61,33,74.0,7.0
7,Huskies,Huskies_D4,Huskies_M3,2H,939.5823420000002,Simple pass,74,7,52.0,23.0
7,Huskies,Huskies_M3,Huskies_D4,2H,945.9713630000001,Simple pass,76,24,83.0,13.0
7,Huskies,Huskies_D4,Huskies_M3,2H,947.815697,Simple pass,83,13,65.0,15.0
7,Huskies,Huskies_M3,Huskies_M1,2H,949.7074469999998,Simple pass,65,15,65.0,38.0
7,Huskies,Huskies_M1,Huskies_D1,2H,952.0123819999999,Simple pass,65,38,65.0,67.0
7,Huskies,Huskies_M1,Huskies_G1,2H,985.0808360000001,Simple pass,38,92,25.0,53.0
7,Huskies,Huskies_G1,Huskies_D4,2H,990.6128309999999,Simple pass,25,53,39.0,8.0
7,Huskies,Huskies_D4,Huskies_D2,2H,996.3944540000002,Simple pass,67,10,33.0,35.0
7,Huskies,Huskies_D2,Huskies_D1,2H,1000.3359730000002,Simple pass,33,35,40.0,76.0
7,Huskies,Huskies_M3,Huskies_D1,2H,1013.2327650000002,Simple pass,68,52,54.0,74.0
7,Huskies,Huskies_D1,Huskies_D5,2H,1015.658837,Simple pass,54,74,59.0,91.0
7,Huskies,Huskies_D5,Huskies_D1,2H,1018.0557699999999,Simple pass,59,91,48.0,78.0
7,Huskies,Huskies_D1,Huskies_D2,2H,1021.7891960000002,Simple pass,48,78,53.0,23.0
7,Huskies,Huskies_D2,Huskies_D4,2H,1026.996259,Simple pass,53,23,53.0,13.0
7,Huskies,Huskies_D4,Huskies_M6,2H,1029.3576560000001,Simple pass,53,13,82.0,36.0
7,Huskies,Huskies_M3,Huskies_F1,2H,1038.6752379999998,Simple pass,75,35,87.0,30.0
7,Huskies,Huskies_F1,Huskies_D4,2H,1041.3881190000002,Simple pass,87,30,94.0,12.0
7,Huskies,Huskies_D4,Huskies_F4,2H,1042.858057,Cross,94,12,94.0,48.0
7,Huskies,Huskies_D5,Huskies_G1,2H,1087.5450340000002,Simple pass,29,92,15.0,64.0
7,Huskies,Huskies_D1,Huskies_D2,2H,1102.454658,Simple pass,31,75,34.0,33.0
7,Huskies,Huskies_D2,Huskies_D4,2H,1106.051562,Simple pass,34,33,37.0,8.0
7,Huskies,Huskies_D4,Huskies_D2,2H,1109.2928659999998,Simple pass,37,8,30.0,34.0
7,Huskies,Huskies_D2,Huskies_D1,2H,1111.462028,Simple pass,30,34,46.0,79.0
7,Huskies,Huskies_D1,Huskies_D5,2H,1115.900146,Simple pass,46,79,77.0,97.0
7,Huskies,Huskies_D5,Huskies_M1,2H,1119.703171,Simple pass,77,97,61.0,77.0
7,Huskies,Huskies_M1,Huskies_M6,2H,1123.744462,Simple pass,61,77,70.0,62.0
7,Huskies,Huskies_M6,Huskies_F1,2H,1127.326212,Simple pass,70,62,78.0,41.0
7,Huskies,Huskies_G1,Huskies_D2,2H,1176.3270120000002,Hand pass,7,65,28.0,27.0
7,Huskies,Huskies_D2,Huskies_D4,2H,1181.5478819999998,Simple pass,45,22,62.0,10.0
7,Huskies,Huskies_D4,Huskies_D2,2H,1182.8736720000002,Simple pass,62,10,57.0,20.0
7,Huskies,Huskies_D2,Huskies_M1,2H,1185.2024110000002,Simple pass,57,20,56.0,45.0
7,Huskies,Huskies_M1,Huskies_D2,2H,1186.601278,Simple pass,56,45,66.0,29.0
7,Huskies,Huskies_D2,Huskies_D4,2H,1189.296429,Simple pass,66,29,81.0,8.0
7,Huskies,Huskies_D4,Huskies_F4,2H,1192.2336850000002,Cross,81,8,90.0,44.0
7,Huskies,Huskies_M1,Huskies_D2,2H,1200.6865360000002,Simple pass,62,15,39.0,15.0
7,Huskies,Huskies_D2,Huskies_G1,2H,1202.415144,Simple pass,39,15,25.0,42.0
7,Huskies,Huskies_G1,Huskies_D4,2H,1208.485912,High pass,25,42,62.0,13.0
7,Huskies,Huskies_D4,Huskies_F1,2H,1214.485697,High pass,62,13,73.0,52.0
7,Huskies,Huskies_D1,Huskies_M6,2H,1327.768336,High pass,50,93,72.0,48.0
7,Huskies,Huskies_D4,Huskies_F4,2H,1333.5400369999998,Cross,90,20,90.0,39.0
7,Huskies,Huskies_M9,Huskies_F2,2H,1361.1641069999996,Simple pass,13,59,31.0,62.0
7,Huskies,Huskies_F2,Huskies_D5,2H,1364.5738469999997,Simple pass,31,62,35.0,87.0
7,Huskies,Huskies_D5,Huskies_F2,2H,1367.1923049999996,Simple pass,35,87,43.0,58.0
7,Huskies,Huskies_F2,Huskies_D4,2H,1371.7285069999998,Simple pass,43,58,46.0,10.0
7,Huskies,Huskies_D4,Huskies_M1,2H,1379.0704500000002,Simple pass,66,13,63.0,29.0
7,Huskies,Huskies_M1,Huskies_D2,2H,1380.985369,Simple pass,63,29,55.0,40.0
7,Huskies,Huskies_D2,Huskies_D1,2H,1384.6147520000004,Simple pass,55,40,54.0,65.0
7,Huskies,Huskies_D1,Huskies_D5,2H,1387.7879629999998,Simple pass,54,65,73.0,99.0
7,Huskies,Huskies_D1,Huskies_D5,2H,1623.642992,Head pass,27,73,24.0,93.0
7,Huskies,Huskies_D5,Huskies_M4,2H,1625.5605569999998,Head pass,24,93,45.0,91.0
7,Huskies,Huskies_F2,Huskies_D4,2H,1636.4230349999998,High pass,42,55,74.0,5.0
7,Huskies,Huskies_M1,Huskies_D5,2H,1695.912878,Simple pass,62,71,77.0,94.0
7,Huskies,Huskies_M1,Huskies_F1,2H,1704.988574,Cross,79,93,89.0,56.0
7,Huskies,Huskies_M1,Huskies_D5,2H,1741.7036280000002,Simple pass,59,70,75.0,91.0
7,Huskies,Huskies_D5,Huskies_F2,2H,1745.5331820000001,Simple pass,75,91,65.0,89.0
7,Huskies,Huskies_M4,Huskies_M1,2H,1761.5244489999995,Simple pass,44,8,36.0,52.0
7,Huskies,Huskies_M1,Huskies_D5,2H,1765.5839079999996,Simple pass,36,52,64.0,82.0
7,Huskies,Huskies_D5,Huskies_F1,2H,1769.7973419999998,Simple pass,64,82,58.0,76.0
7,Huskies,Huskies_F1,Huskies_M1,2H,1772.1441249999998,Simple pass,58,76,43.0,54.0
7,Huskies,Huskies_F2,Huskies_M1,2H,1808.3340550000003,Head pass,28,88,14.0,85.0
7,Huskies,Huskies_M1,Huskies_D5,2H,1825.2126049999997,Simple pass,41,83,52.0,94.0
7,Huskies,Huskies_D5,Huskies_M1,2H,1827.1010480000004,Simple pass,52,94,37.0,85.0
7,Huskies,Huskies_M1,Huskies_D2,2H,1829.5559300000004,Simple pass,37,85,29.0,36.0
7,Huskies,Huskies_D2,Huskies_D4,2H,1833.8369549999998,Simple pass,43,27,60.0,10.0
7,Huskies,Huskies_D4,Huskies_D2,2H,1836.658899,Simple pass,60,10,33.0,34.0
7,Huskies,Huskies_D2,Huskies_D1,2H,1840.3331660000003,Simple pass,33,34,35.0,69.0
7,Huskies,Huskies_D1,Huskies_D5,2H,1844.4672870000004,Simple pass,35,69,62.0,96.0
7,Huskies,Huskies_D5,Huskies_M1,2H,1846.3769080000002,Simple pass,62,96,55.0,67.0
7,Huskies,Huskies_F1,Huskies_M4,2H,1856.8754710000003,Simple pass,76,73,70.0,40.0
7,Huskies,Huskies_M4,Huskies_D4,2H,1859.2756909999998,Simple pass,70,40,74.0,11.0
7,Huskies,Huskies_D4,Huskies_M4,2H,1863.123791,Simple pass,74,11,68.0,29.0
7,Huskies,Huskies_M4,Huskies_D2,2H,1866.9455520000001,Simple pass,68,29,59.0,32.0
7,Huskies,Huskies_D2,Huskies_D1,2H,1869.1074669999998,Simple pass,59,32,65.0,76.0
7,Huskies,Huskies_M1,Huskies_D5,2H,1886.0071360000002,Head pass,40,81,58.0,92.0
7,Huskies,Huskies_D5,Huskies_M1,2H,1889.8421870000002,Simple pass,58,92,40.0,88.0
7,Huskies,Huskies_M1,Huskies_F2,2H,1890.1621809999997,Simple pass,40,88,56.0,78.0
7,Huskies,Huskies_F2,Huskies_M6,2H,1894.9752909999997,Simple pass,56,78,74.0,86.0
7,Huskies,Huskies_M6,Huskies_D5,2H,1897.8356679999997,Simple pass,74,86,73.0,93.0
7,Huskies,Huskies_M4,Huskies_D4,2H,1902.7465590000002,Head pass,73,23,74.0,16.0
7,Huskies,Huskies_D4,Huskies_M4,2H,1905.784611,Simple pass,74,16,71.0,28.0
7,Huskies,Huskies_M4,Huskies_F2,2H,1908.1996069999996,Simple pass,71,28,72.0,42.0
7,Huskies,Huskies_F2,Huskies_D2,2H,1910.3437999999996,Simple pass,72,42,65.0,20.0
7,Huskies,Huskies_D2,Huskies_F4,2H,1913.7989260000004,Simple pass,65,20,76.0,33.0
7,Huskies,Huskies_F4,Huskies_M6,2H,1916.2686320000003,Simple pass,76,33,83.0,30.0
7,Huskies,Huskies_D2,Huskies_F1,2H,1935.2399489999998,High pass,56,25,78.0,71.0
7,Huskies,Huskies_D1,Huskies_M1,2H,1948.8063190000003,Head pass,42,61,63.0,75.0
7,Huskies,Huskies_F2,Huskies_D4,2H,1965.7859639999997,Simple pass,48,54,60.0,15.0
7,Huskies,Huskies_M1,Huskies_F2,2H,1976.073555,Simple pass,64,43,73.0,62.0
7,Huskies,Huskies_F2,Huskies_M4,2H,2008.0615209999996,Simple pass,74,49,87.0,71.0
7,Huskies,Huskies_M4,Huskies_M6,2H,2010.796534,Simple pass,87,71,94.0,76.0
7,Huskies,Huskies_M6,Huskies_M6,2H,2015.7846090000003,Simple pass,97,70,94.0,71.0
7,Huskies,Huskies_M4,Huskies_M4,2H,2019.668501,Simple pass,96,70,97.0,68.0
7,Huskies,Huskies_D5,Huskies_F1,2H,2063.801815,Simple pass,62,93,71.0,79.0
7,Huskies,Huskies_D1,Huskies_G1,2H,2095.5322210000004,Head pass,26,83,13.0,63.0
7,Huskies,Huskies_G1,Huskies_D2,2H,2099.006225,Hand pass,13,63,27.0,37.0
7,Huskies,Huskies_D2,Huskies_D4,2H,2104.379113,Simple pass,46,27,58.0,15.0
7,Huskies,Huskies_D4,Huskies_D2,2H,2107.1653910000005,Simple pass,58,15,42.0,30.0
7,Huskies,Huskies_D2,Huskies_M1,2H,2110.2425599999997,Simple pass,42,30,43.0,51.0
7,Huskies,Huskies_M1,Huskies_M4,2H,2113.1139970000004,Simple pass,43,51,57.0,76.0
7,Huskies,Huskies_G1,Huskies_D2,2H,2124.025922,Simple pass,24,39,71.0,15.0
7,Huskies,Huskies_D2,Huskies_F2,2H,2130.7183489999998,Simple pass,71,15,64.0,30.0
7,Huskies,Huskies_F2,Huskies_M1,2H,2131.501956,Simple pass,64,30,52.0,28.0
7,Huskies,Huskies_M1,Huskies_D1,2H,2134.115971,Simple pass,52,28,54.0,65.0
7,Huskies,Huskies_D1,Huskies_M1,2H,2136.5862719999996,Simple pass,54,65,53.0,40.0
7,Huskies,Huskies_F3,Huskies_F2,2H,2194.397285,Simple pass,48,49,33.0,57.0
7,Huskies,Huskies_F2,Huskies_D4,2H,2196.5744320000003,Simple pass,33,57,37.0,15.0
7,Huskies,Huskies_D4,Huskies_F1,2H,2204.654052,Simple pass,69,8,76.0,33.0
7,Huskies,Huskies_F1,Huskies_F2,2H,2206.8535250000004,Simple pass,76,33,72.0,54.0
7,Huskies,Huskies_D2,Huskies_D4,2H,2256.5215449999996,Simple pass,42,22,52.0,8.0
7,Huskies,Huskies_F3,Huskies_M4,2H,2308.387191,Simple pass,42,37,29.0,42.0
7,Huskies,Huskies_M4,Huskies_F2,2H,2317.690979,Simple pass,73,46,72.0,19.0
7,Huskies,Huskies_D5,Huskies_F3,2H,2327.456572,Simple pass,90,90,75.0,83.0
7,Huskies,Huskies_M6,Huskies_F2,2H,2332.661795,Cross,87,73,95.0,47.0
7,Huskies,Huskies_D4,Huskies_M6,2H,2370.282569,Simple pass,67,19,91.0,15.0
7,Huskies,Huskies_M6,Huskies_M4,2H,2375.128766,Simple pass,91,29,80.0,41.0
7,Huskies,Huskies_F2,Huskies_D4,2H,2391.471522,Simple pass,82,21,86.0,8.0
7,Huskies,Huskies_D4,Huskies_M4,2H,2393.855364,Simple pass,86,8,77.0,16.0
7,Huskies,Huskies_M4,Huskies_M1,2H,2395.358679,Simple pass,77,16,62.0,32.0
7,Huskies,Huskies_M1,Huskies_D5,2H,2397.809975,Simple pass,62,32,67.0,94.0
