,defensive_vulnerability,regression_fit1,shotsAllowedVal,algebraic_connectivity,network_strength_eigen_value,diadic_sum,triad_sum,complete_triad_sum,weighted_statistics,weighted_offensive_statistics,weighted_defensive_statistics
236,2.9349252556123524,2.9349252556123524,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
237,5.859869429108342,-123.20488528940267,-129.064754718511,0.0,0.0,0,0,0,-1.0,0.0,-1.0
238,3.2014723382192387,56.20147233821924,0.0,4.804999964911957,4.030211632725996,53,1,0,19.6,9.8,9.8
239,3.3902786617794214,-73.02679713602683,-76.41707579780625,0.0,0.0,0,0,0,-1.0,0.0,-1.0
240,2.5615528128088294,-48.1120512876016,-50.67360410041043,0.0,0.0,0,0,0,-1.0,0.0,-1.0
241,3.8447595878496834,-40.94474597917453,-44.78950556702421,0.0,0.0,0,0,0,3.1999999999999993,2.0999999999999996,1.0999999999999999
242,3.6605952686171066,3.6605952686171066,0.0,0.0,1.0,0,0,0,7.500000000000001,4.000000000000001,3.5
243,10.156756620808828,-241.80205762276088,-251.95881424356972,0.5151380471280704,1.414213562373095,0,0,0,5.0,3.5,1.5
244,2.8757139570628496,2.8757139570628496,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
245,4.049165362073102,4.049165362073102,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
246,-1.9999999999999996,-41.757765700588095,-39.757765700588095,1.919110689760912,1.6180339887498942,0,0,0,7.4,4.2,3.1999999999999997
247,1.2360679774997902,1.2360679774997902,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
248,0.0,54.0,0.0,4.5915511707564525,2.3913823806309003,54,0,0,11.3,5.6000000000000005,5.7
249,2.561552812808829,2.561552812808829,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
250,2.0000000000000004,2.0000000000000004,0.0,3.1431615361750787,2.3760789782885143,0,0,0,19.6,9.8,9.8
251,-2.000000000000001,-2.000000000000001,0.0,2.794669041199028,1.7320508075688805,0,0,0,8.4,4.2,4.2
252,0.0,25.0,0.0,3.6313933331337576,3.09166724304904,25,1,0,12.600000000000001,6.300000000000001,6.300000000000001
253,2.0000000000000004,56.0,0.0,5.82091496577972,4.155398554971841,54,0,0,33.19999999999999,17.099999999999994,16.099999999999994
254,8.17844522026611,34.17844522026611,0.0,0.9999999999999996,2.449489742783178,26,0,0,5.6,2.8,2.8
255,3.372281323269014,50.372281323269014,0.0,5.862864440361971,4.3962773931807435,47,4,0,34.09999999999999,17.299999999999994,16.799999999999994
256,2.193455047793488,-470.9781869338743,-473.1716419816678,0.0,1.0,0,0,0,4.6,2.8,1.7999999999999996
257,0.0,27.0,0.0,0.33625596321259427,2.236067977499789,27,0,0,5.6,2.8,2.8
258,0.0,0.0,0.0,3.8887950012828076,2.1357792050698565,0,0,0,15.400000000000002,7.700000000000001,7.700000000000001
259,5.030590905365414,5.030590905365414,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
260,0.0,53.0,0.0,2.3919369726826076,2.9208096264818897,53,1,0,10.8,5.9,4.9
261,-6.461844948013606e-17,26.0,0.0,3.2605712246098335,3.13263749357984,26,2,0,12.600000000000001,6.300000000000001,6.300000000000001
262,-1.9999999999999996,-1.9999999999999996,0.0,3.9277770577312396,1.6180339887498942,0,0,0,22.499999999999996,11.999999999999996,10.5
263,2.5615528128088303,2.5615528128088303,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
264,3.201472338219242,3.201472338219242,0.0,2.5615528128088303,1.0,0,0,0,9.8,4.9,4.9
265,0.0,27.0,0.0,3.868583684324515,2.3988976216987217,27,1,0,11.200000000000001,5.6000000000000005,5.6000000000000005
266,3.201472338219244,3.201472338219244,0.0,2.5615528128088303,1.0,0,0,0,7.0,3.5,3.5
267,-1.0,49.0,0.0,4.501783520078697,4.003163723429361,50,3,0,16.800000000000004,8.400000000000002,8.400000000000002
268,2.0000000000000004,2.0000000000000004,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
269,1.5615528128088296,-88.96106934168115,-90.52262215448998,0.0,1.0,0,0,0,0.3999999999999999,0.7,-0.30000000000000004
270,0.0,81.0,0.0,5.0,3.9999999999999987,81,1,1,10.8,5.9,4.9
271,0.0,69.0,0.0,7.704966929364906,6.000317971189643,69,5,0,36.999999999999986,19.49999999999999,17.499999999999993
272,0.0,0.0,0.0,0.5151380471280699,1.414213562373095,0,0,0,2.8,1.4,1.4
273,4.198836774802586,4.198836774802586,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
274,4.000670371510553,4.000670371510553,0.0,0.0,1.0,0,0,0,3.0,1.4,1.6
275,1.2360679774997905,1.2360679774997905,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
276,4.912720564404764,4.912720564404764,0.0,1.9191106897609143,1.6180339887498942,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
277,2.56155281280883,-128.46786877761662,-131.02942159042544,0.5151380471280699,1.414213562373095,0,0,0,3.1999999999999993,2.0999999999999996,1.0999999999999996
278,6.034512656957725,-24.199720244856742,-30.234232901814465,0.0,0.0,0,0,0,1.7999999999999998,1.4,0.3999999999999999
279,0.0,26.0,0.0,4.802876807726674,2.999999999999999,26,2,0,12.600000000000001,6.300000000000001,6.300000000000001
280,4.959198999636319,4.959198999636319,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
281,2.0000000000000004,28.0,0.0,4.663787788105131,2.903211925911553,26,1,0,19.6,9.8,9.8
282,1.5615528128088314,77.56155281280883,0.0,6.632836603254805,5.495581818890512,76,3,0,22.4,11.2,11.2
283,-6.461844948013606e-17,51.0,0.0,5.966703898845117,3.415676411888356,51,0,0,23.799999999999997,11.899999999999999,11.899999999999999
284,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
285,2.0000000000000004,29.0,0.0,4.054590568566561,2.916043146912436,27,0,0,18.200000000000003,9.100000000000001,9.100000000000001
286,3.162277660168381,3.162277660168381,0.0,2.9999999999999982,2.170086486626034,0,1,0,9.8,4.9,4.9
287,2.5615528128088307,2.5615528128088307,0.0,1.9191106897609143,1.6180339887498942,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
288,-2.000000000000001,25.0,0.0,2.9999999999999996,2.4860394028972492,27,1,0,9.8,4.9,4.9
289,3.626198068527297,76.6261980685273,0.0,6.403871464437837,4.432451789483103,73,2,0,27.099999999999994,13.799999999999997,13.299999999999997
290,1.2360679774997891,1.2360679774997891,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
291,-1.9999999999999996,25.0,0.0,4.699059798998165,2.811882732271025,27,0,0,18.700000000000003,9.600000000000001,9.100000000000001
292,-1.9999999999999996,-1.9999999999999996,0.0,3.356523226955953,1.8019377358048396,0,0,0,11.200000000000001,5.6000000000000005,5.6000000000000005
293,6.759689496728716,33.75968949672872,0.0,3.880735638334292,3.184722493472057,27,0,0,19.700000000000003,9.8,9.9
294,0.0,26.0,0.0,2.8875634426911336,2.8757635815038314,26,1,0,7.0,3.5,3.5
295,0.3190724519334883,93.3190724519335,0.0,7.401143632260418,5.20353395515175,93,4,0,33.69999999999999,17.59999999999999,16.099999999999994
296,3.999999999999998,49.0,0.0,6.470888393113374,6.422496749940034,45,4,0,40.59999999999998,20.29999999999999,20.29999999999999
297,0.0,49.0,0.0,6.985674728116693,4.796687193606558,49,3,0,27.599999999999994,14.299999999999995,13.299999999999997
298,-1.9999999999999996,24.0,0.0,3.3769556764095428,2.497212040956833,26,0,0,9.8,4.9,4.9
299,2.0000000000000004,2.0000000000000004,0.0,0.5151380471280705,1.414213562373095,0,0,0,2.8,1.4,1.4
300,-1.9999999999999996,-1.9999999999999996,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
301,1.5615528128088314,28.56155281280883,0.0,2.229709089133686,2.2882456112707357,27,0,0,7.0,3.5,3.5
302,7.060108948343393,7.060108948343393,0.0,3.2703125781153233,1.9021130325903073,0,0,0,11.700000000000003,6.100000000000001,5.6000000000000005
303,1.5615528128088314,1.5615528128088314,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
304,0.31907245193348793,0.31907245193348793,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
305,0.31907245193348804,0.31907245193348804,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
306,0.3190724519334883,0.3190724519334883,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
307,3.3722813232690148,3.3722813232690148,0.0,0.0,0.0,0,0,0,2.9,1.4,1.5
308,-2.5615528128088303,-2.5615528128088303,0.0,3.0,2.2143197433775335,0,1,0,7.0,3.5,3.5
309,3.9451954151589437,3.9451954151589437,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
310,2.9362542659248168,2.9362542659248168,0.0,0.0,1.0,0,0,0,2.9,1.4,1.5
311,-6.461844948013606e-17,114.0,0.0,7.930948719271861,5.392255822685851,114,7,0,43.89999999999998,22.19999999999999,21.69999999999999
312,3.5723898209391995,3.5723898209391995,0.0,2.5615528128088303,1.6180339887498942,0,0,0,9.8,4.9,4.9
313,2.9999999999999996,2.9999999999999996,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
314,-1.9999999999999996,-1.9999999999999996,0.0,2.5615528128088303,1.6180339887498942,0,0,0,11.200000000000001,5.6000000000000005,5.6000000000000005
315,3.0,3.0,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
316,2.8670414435369302,29.86704144353693,0.0,0.33625596321259377,2.2360679774997894,27,0,0,7.1,3.5,3.6
317,-1.9999999999999996,-1.9999999999999996,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
318,3.759653974381745,-34.1370654632273,-37.89671943760905,0.0,0.0,0,0,0,-1.0,0.0,-1.0
319,2.5615528128088307,2.5615528128088307,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
320,2.0000000000000004,2.0000000000000004,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
321,0.0,69.0,0.0,8.896467942431705,7.918141285865035,69,10,0,51.49999999999997,26.199999999999985,25.299999999999983
322,1.5615528128088314,1.5615528128088314,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
323,6.026317038134913,6.026317038134913,0.0,0.0,0.0,0,0,0,5.6,2.8,2.8
324,4.693443940604293,4.693443940604293,0.0,2.09417374111494,1.6180339887498938,0,0,0,8.4,4.2,4.2
325,2.7015621187164243,2.7015621187164243,0.0,0.5151380471280704,1.414213562373095,0,0,0,2.9,1.4,1.5
326,9.714523481237286,9.714523481237286,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
327,8.318022281187615,8.318022281187615,0.0,0.0,1.0,0,0,0,11.3,5.6000000000000005,5.7
328,4.6533119314590365,4.6533119314590365,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
329,5.043132256017145,5.043132256017145,0.0,0.0,1.0,0,0,0,1.5,0.7,0.7999999999999999
330,2.5615528128088307,2.5615528128088307,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
331,2.9999999999999982,-111.12563844903758,-114.12563844903758,0.0,0.0,0,0,0,-0.9,0.0,-0.9
332,3.0,3.0,0.0,0.0,0.0,0,0,0,4.3999999999999995,2.0999999999999996,2.3
333,3.3722813232690148,3.3722813232690148,0.0,0.5151380471280705,1.414213562373095,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
334,4.248253080850922,-80.47992981584855,-84.72818289669947,0.0,0.0,0,0,0,3.1999999999999993,2.0999999999999996,1.0999999999999996
335,3.0,3.0,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
336,9.105490078861806,9.105490078861806,0.0,0.0,1.0,0,0,0,1.4,0.7,0.7
337,3.734473771578364,3.734473771578364,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
338,-1.9999999999999996,-31.992529046137648,-29.992529046137648,0.0,0.0,0,0,0,-0.8,0.0,-0.8
339,4.243191283576991,4.243191283576991,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
340,2.9999999999999987,-89.55013196373432,-92.55013196373432,0.0,0.0,0,0,0,0.39999999999999986,0.7,-0.3000000000000001
341,3.0000000000000013,3.0000000000000013,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
342,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
343,3.1899382604325583,3.1899382604325583,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
344,2.561552812808829,2.561552812808829,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
345,3.079267522008633,3.079267522008633,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
346,3.8358071749215767,-77.75602312696768,-81.59183030188926,0.0,0.0,0,0,0,-0.9,0.0,-0.9
347,3.9088549449289225,3.9088549449289225,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
348,4.355542256636316,4.355542256636316,0.0,0.0,1.0,0,0,0,8.4,4.2,4.2
349,4.7616625890698865,4.7616625890698865,0.0,1.0000000000000007,1.414213562373095,0,0,0,7.1,3.5,3.6
350,0.0,0.0,0.0,3.251897782690847,2.3893733010977107,0,1,0,12.600000000000001,6.300000000000001,6.300000000000001
351,0.0,72.0,0.0,4.991511691985775,4.83416009958065,72,3,0,21.0,10.5,10.5
352,0.0,72.0,0.0,8.24752771954016,7.287013057423048,72,8,0,42.99999999999998,21.99999999999999,20.99999999999999
353,5.016504934864066,-34.09225890354903,-39.1087638384131,0.0,1.0,0,0,0,4.9,2.8,2.1
354,1.5615528128088314,1.5615528128088314,0.0,0.0,1.0,0,0,0,2.8,1.4,1.4
355,2.9999999999999996,2.9999999999999996,0.0,0.0,1.0,0,0,0,2.8,1.4,1.4
356,0.0,0.0,0.0,3.0526105887229655,2.1753277471610764,0,0,0,9.8,4.9,4.9
357,2.1934550477934898,2.1934550477934898,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
358,4.533672733041614,31.533672733041612,0.0,2.7992649243641603,2.7320508075688763,27,1,0,8.4,4.2,4.2
359,0.9999999999999997,74.0,0.0,6.975664524546256,5.271912293352865,73,2,0,27.999999999999993,13.999999999999996,13.999999999999996
360,5.5046752785929005,5.5046752785929005,0.0,0.5151380471280699,1.414213562373095,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
361,1.5615528128088314,78.56155281280883,0.0,4.533951035022961,3.5336090569093406,77,4,0,18.700000000000003,9.600000000000001,9.100000000000001
362,-2.000000000000001,72.0,0.0,6.865037314046796,4.095504937048025,74,4,0,24.899999999999995,13.699999999999996,11.2
363,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
364,4.275529532297749,4.275529532297749,0.0,0.0,0.0,0,0,0,1.5,0.7,0.8
365,3.5327989701509046,53.53279897015091,0.0,2.9671492423778827,3.4387422317329523,50,2,0,17.300000000000004,8.9,8.400000000000002
366,1.6613812191163142,-67.98766349084394,-69.64904470996025,0.0,0.0,0,0,0,-0.9,0.0,-0.9
367,3.2014723382192427,-113.69720605960623,-116.89867839782548,0.0,0.0,0,0,0,-1.0,0.0,-1.0
368,2.4507302575146013,2.4507302575146013,0.0,0.5151380471280705,1.414213562373095,0,0,0,4.3999999999999995,2.0999999999999996,2.3
369,0.0,0.0,0.0,2.794669041199028,1.7320508075688805,0,0,0,7.0,3.5,3.5
370,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.6900164415262003,1.7320508075688772,0,0,0,9.9,5.7,4.2
371,4.93470995305223,4.93470995305223,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
372,0.0,26.0,0.0,3.0350301501569636,3.316624790355397,26,0,0,9.8,4.9,4.9
373,2.19345504779349,2.19345504779349,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
374,-1.9999999999999996,-1.9999999999999996,0.0,4.325851067630791,3.499894808318418,0,1,0,19.6,9.8,9.8
375,8.681407071567275,8.681407071567275,0.0,2.5615528128088303,1.0,0,0,0,8.0,4.5,3.5
376,5.417814323794573,-36.65438358753046,-42.072197911325034,0.0,0.0,0,0,0,-0.9,0.0,-0.9
377,0.0,28.0,0.0,0.0,2.0000000000000004,28,0,0,5.6,2.8,2.8
378,2.0000000000000004,28.0,0.0,4.297472743692384,3.2708962474244445,26,1,0,18.200000000000003,9.100000000000001,9.100000000000001
379,2.4073277125087165,2.4073277125087165,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
380,0.0,53.0,0.0,3.926022136946651,3.3771474409556523,53,0,0,11.200000000000001,5.6000000000000005,5.6000000000000005
381,2.4270197554965063,30.427019755496506,0.0,0.0,2.0000000000000004,28,0,0,7.0,3.5,3.5
382,-1.9999999999999996,24.0,0.0,3.8270194024923434,3.4396150794595144,26,0,0,14.000000000000002,7.000000000000001,7.000000000000001
383,2.0000000000000004,2.0000000000000004,0.0,2.855981412004965,2.44948974278318,0,0,0,8.4,4.2,4.2
384,0.0,26.0,0.0,4.171029785603067,3.3614687661858293,26,0,0,9.8,4.9,4.9
385,0.0,0.0,0.0,0.0,1.0,0,0,0,2.5,1.7,0.8
386,-2.000000000000001,-38.9959700155311,-36.9959700155311,3.988966942065129,2.8985449833163828,0,1,0,11.600000000000001,6.300000000000001,5.3
387,0.31907245193348815,0.31907245193348815,0.0,2.9999999999999996,1.9999999999999993,0,1,0,15.900000000000004,8.200000000000003,7.700000000000001
388,0.0,0.0,0.0,1.919110689760912,1.6180339887498942,0,0,0,8.0,4.5,3.5
389,2.0000000000000004,2.0000000000000004,0.0,0.0,0.0,0,0,0,5.6,2.8,2.8
390,4.605551275463991,4.605551275463991,0.0,0.0,0.0,0,0,0,7.0,3.5,3.5
391,3.626198068527297,3.626198068527297,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
392,0.0,26.0,0.0,3.7113893732295327,2.6762431989952593,26,0,0,12.600000000000001,6.300000000000001,6.300000000000001
393,2.561552812808832,-102.86906986412495,-105.43062267693378,0.0,0.0,0,0,0,-1.0,0.0,-1.0
394,0.3190724519334883,26.31907245193349,0.0,2.9999999999999996,2.681330643604979,26,1,0,8.4,4.2,4.2
395,2.56155281280883,2.56155281280883,0.0,0.5151380471280705,1.414213562373095,0,0,0,2.8,1.4,1.4
396,2.0000000000000004,2.0000000000000004,0.0,3.626198068527296,2.170086486626033,0,1,0,17.300000000000004,8.900000000000002,8.400000000000002
397,0.31907245193348793,0.31907245193348793,0.0,2.5615528128088303,1.6180339887498933,0,0,0,10.8,5.9,4.9
398,2.94071135824599,2.94071135824599,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
399,1.5615528128088303,1.5615528128088303,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
400,3.9581609174413246,3.9581609174413246,0.0,2.4387260900637737,1.8477590650225726,0,0,0,10.3,5.4,4.9
401,0.0,26.0,0.0,4.802876807726674,3.0000000000000044,26,2,0,14.000000000000002,7.000000000000001,7.000000000000001
402,1.5615528128088314,1.5615528128088314,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
403,0.31907245193348793,0.31907245193348793,0.0,2.794669041199029,1.7320508075688783,0,0,0,5.6,2.8,2.8
404,-1.9999999999999996,24.0,0.0,4.1908411890509925,2.56155281280883,26,0,0,8.4,4.2,4.2
405,-1.9999999999999996,48.0,0.0,4.834352892969193,3.6562783915482786,50,2,0,22.4,11.2,11.2
406,0.0,53.0,0.0,3.7439830813209065,2.6899940478558286,53,0,0,14.500000000000004,7.500000000000002,7.000000000000001
407,0.0,0.0,0.0,2.9999999999999996,1.9999999999999993,0,1,0,6.6,3.8000000000000003,2.8
408,8.134397848504946,8.134397848504946,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
409,-2.5615528128088303,-2.5615528128088303,0.0,3.7948573680029196,2.902125984235994,0,2,0,18.200000000000003,9.100000000000001,9.100000000000001
410,0.0,78.0,0.0,5.283475896743186,3.800441400026188,78,2,0,14.000000000000002,7.000000000000001,7.000000000000001
411,4.095142085862229,4.095142085862229,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
412,4.8569836022211295,4.8569836022211295,0.0,0.0,0.0,0,0,0,5.8,2.8,3.0
413,4.161394928520511,4.161394928520511,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
414,4.202716800147777,4.202716800147777,0.0,1.919110689760913,1.6180339887498933,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
415,1.9999999999999982,1.9999999999999982,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
416,5.1770653736182837e-17,5.1770653736182837e-17,0.0,0.0,1.0,0,0,0,5.8,2.8,3.0
417,-1.9999999999999996,-87.32049996057367,-85.32049996057367,0.0,0.0,0,0,0,-1.9,0.0,-1.9
418,1.5615528128088303,1.5615528128088303,0.0,0.0,1.0,0,0,0,1.4,0.7,0.7
419,5.142743378504642,5.142743378504642,0.0,3.8930219207325973,1.9890437907365457,0,0,0,22.999999999999993,11.699999999999998,11.299999999999997
420,7.0855511114996,-389.010958150421,-396.09650926192063,0.0,0.0,0,0,0,8.500000000000002,5.6000000000000005,2.900000000000001
421,6.906619594275056,6.906619594275056,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
422,0.0,79.0,0.0,4.0,3.1147330734296355,79,1,0,11.200000000000001,5.6000000000000005,5.6000000000000005
423,-1.9999999999999996,25.0,0.0,2.7992649243641594,2.7320508075688763,27,1,0,8.4,4.2,4.2
424,3.5938172474982455,30.593817247498244,0.0,0.9999999999999997,2.236067977499789,27,0,0,5.6,2.8,2.8
425,1.5615528128088314,1.5615528128088314,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
426,4.045720513920091,4.045720513920091,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
427,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.5151380471280704,1.414213562373095,0,0,0,2.8,1.4,1.4
428,3.4217010467720317,3.4217010467720317,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
429,3.655826685958688,3.655826685958688,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
430,1.5615528128088296,28.56155281280883,0.0,3.861093925625779,2.307250371348216,27,0,0,8.4,4.2,4.2
431,2.56155281280883,2.56155281280883,0.0,0.0,1.0,0,0,0,1.4,0.7,0.7
432,2.56155281280883,2.56155281280883,0.0,0.0,1.0,0,0,0,2.8,1.4,1.4
433,1.5615528128088314,1.5615528128088314,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
434,3.5888219285835103,3.5888219285835103,0.0,0.5151380471280699,1.414213562373095,0,0,0,5.6,2.8,2.8
435,0.0,0.0,0.0,3.3565232269559493,1.8019377358048372,0,0,0,8.900000000000002,4.700000000000001,4.2
436,3.372281323269014,27.372281323269014,0.0,5.18711215243344,4.161935891100489,24,2,0,28.499999999999993,14.499999999999996,13.999999999999996
437,4.0,4.0,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
438,11.07661757449492,-112.24729979728201,-123.32391737177693,2.5615528128088303,1.414213562373095,0,0,0,5.1,3.5,1.5999999999999996
439,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.5151380471280705,1.414213562373095,0,0,0,5.6,2.8,2.8
440,2.5615528128088303,-256.3865185909766,-258.94807140378543,0.0,0.0,0,0,0,-2.0,0.0,-2.0
441,-6.461844948013606e-17,-6.461844948013606e-17,0.0,1.9191106897609143,1.6180339887498942,0,0,0,7.0,3.5,3.5
442,1.5615528128088296,1.5615528128088296,0.0,1.0000000000000007,1.414213562373095,0,0,0,8.900000000000002,4.700000000000001,4.2
443,3.6068765282335953,-57.34105358786957,-60.947930116103166,0.0,0.0,0,0,0,-0.9,0.0,-0.9
444,6.695234548839676,-129.78461305262195,-136.4798476014616,0.0,0.0,0,0,0,7.6,4.2,3.4
445,0.49274902921175184,0.49274902921175184,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
446,-1.9999999999999996,51.0,0.0,3.290400298761947,3.7101188718248435,53,1,0,12.600000000000001,6.300000000000001,6.300000000000001
447,3.3729146039171036,3.3729146039171036,0.0,0.5151380471280699,1.414213562373095,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
448,-6.461844948013606e-17,-6.461844948013606e-17,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
449,2.5615528128088307,2.5615528128088307,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
450,3.3142283884716752,3.3142283884716752,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
451,2.9999999999999996,-71.1833037522212,-74.1833037522212,0.0,0.0,0,0,0,-0.9,0.0,-0.9
452,3.8447595878496834,3.8447595878496834,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
453,2.5615528128088303,2.5615528128088303,0.0,0.0,0.0,0,0,0,2.8,1.4,1.4
454,3.550118183008166,3.550118183008166,0.0,0.5151380471280699,1.414213562373095,0,0,0,5.6,2.8,2.8
455,5.364711112005032,5.364711112005032,0.0,0.0,0.0,0,0,0,0.2,0.0,0.2
456,2.7015621187164243,2.7015621187164243,0.0,0.0,0.0,0,0,0,0.1,0.0,0.1
457,0.4927490292117518,0.4927490292117518,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
458,1.5615528128088303,48.56155281280883,0.0,6.023698064271545,4.974264668126524,47,2,0,41.199999999999974,21.599999999999987,19.59999999999999
459,3.372281323269015,52.372281323269014,0.0,6.074008470143153,3.7355963025514094,49,2,0,46.89999999999998,25.199999999999985,21.69999999999999
460,2.0000000000000004,2.0000000000000004,0.0,3.4158819991829383,1.9696155060244158,0,0,0,17.800000000000004,9.4,8.400000000000002
461,0.0,0.0,0.0,0.0,1.0,0,0,0,5.699999999999999,2.8,2.9
462,2.999999999999999,-197.21909681052438,-200.21909681052438,0.0,0.0,0,0,0,-2.0,0.0,-2.0
463,9.34502037867658,9.34502037867658,0.0,0.0,0.0,0,0,0,1.4,0.7,0.7
464,5.123528082255076,5.123528082255076,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
465,0.0,72.0,0.0,5.275451114054601,4.075089185646123,72,1,0,25.199999999999996,12.599999999999998,12.599999999999998
466,3.972492311751944,3.972492311751944,0.0,0.0,1.0,0,0,0,4.199999999999999,2.0999999999999996,2.0999999999999996
467,3.372281323269014,28.372281323269014,0.0,3.7229941115288554,3.262145336529958,25,1,0,22.0,11.499999999999998,10.5
468,2.5615528128088303,2.5615528128088303,0.0,0.5151380471280699,1.414213562373095,0,0,0,4.299999999999999,2.0999999999999996,2.1999999999999997
469,5.422872818977488,5.422872818977488,0.0,0.5151380471280705,1.414213562373095,0,0,0,5.6,2.8,2.8
470,-1.9999999999999996,-85.05753504774398,-83.05753504774398,0.0,0.0,0,0,0,1.7999999999999998,1.4,0.3999999999999999
471,4.748255088210636,-62.68694539373376,-67.43520048194439,0.0,1.0,0,0,0,6.1,3.5,2.6
472,-1.9999999999999996,-1.9999999999999996,0.0,2.438726090063776,1.847759065022574,0,0,0,10.3,5.400000000000001,4.9
473,0.49274902921175184,0.49274902921175184,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
474,1.0000000000000002,27.0,0.0,3.545427805026859,2.497212040956833,26,0,0,12.600000000000001,6.300000000000001,6.300000000000001
475,2.0000000000000004,2.0000000000000004,0.0,3.0000000000000013,2.170086486626034,0,1,0,8.4,4.2,4.2
476,0.0,0.0,0.0,3.6549108164643753,2.6855439326707957,0,2,0,8.4,4.2,4.2
477,4.216309916892134,28.216309916892133,0.0,3.0733714268944015,3.1133839965709713,24,1,0,29.39999999999999,14.699999999999996,14.699999999999996
478,5.5249830270241915,5.5249830270241915,0.0,2.5615528128088303,1.6180339887498942,0,0,0,12.700000000000001,6.300000000000001,6.4
