,ground_truth,ground_truth_offense,ground_truth_defense,shotsAllowedVal,shotsTakenVal,flowEV,tempoEV,complete_triad_sum,triad_sum,diadic_sum,network_strength_eigen_value,algebraic_connectivity,defensive_damage,defensive_damage2,defensive_damage3,defensive_damage4,defensive_damage5
177,-1.0,0.0,-1.0,44.79223035774592,0,7.307508186654534e-05,0.0,0,0,0,0.0,0.0,20.000000000000014,0.38553235604969555,0.8149401876375695,0.3855323560496969,0.8149401876375695
178,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,0.0,1.4821294294459346,0.0,1.4821294294459348,0.0
179,-1.0,0.0,-1.0,43.19320899983336,0,0.019342813113834095,0.0,0,0,0,0.0,0.0,0.0,0.27271922925818637,0.0,0.2727192292581886,0.0
180,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,20.0,0.3819660112501053,2.0,0.38196601125010515,2.0
181,0.0,0.0,0.0,0.0,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3819660112501083,0.0,0.38196601125010726
182,-1.0,0.0,-1.0,43.52641246458047,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000004,0.9999999999999996,0.9999999999999999
183,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.0,1.3542486889354097,0.0,1.3542486889354095
184,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.0
185,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
186,-1.0,0.0,-1.0,39.88034017923165,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,0.0,0.28376136238826666,0.2837613623882661,0.28376136238826655,0.2837613623882675
187,-1.0,0.0,-1.0,52.366778090874426,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
188,-1.0,0.0,-1.0,40.235257988595265,0,0.18014398509482002,0.0,0,0,0,0.0,0.0,20.0,0.3964519411235956,0.3964519411235957,0.39645194112359494,0.39645194112359533
189,0.0,0.0,0.0,0.0,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,-1.0,0.0,-1.0,45.75132176479443,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,0.40713763194854635,0.4071376319485466,0.4071376319485464,0.4071376319485466
191,-1.0,0.0,-1.0,45.24143509411017,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
192,-1.0,0.0,-1.0,38.126807252026154,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,20.0,0.9999999999999993,1.0,1.0,1.0000000000000002
193,-1.0,0.0,-1.0,38.66366860443813,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,0.0,1.3819660112501069,1.381966011250106,1.381966011250106,1.3819660112501064
194,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,1.0000000000000004,1.0,0.9999999999999996,1.0
195,-1.0,0.0,-1.0,33.567777953610616,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0,0.019342813113834095,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000002
198,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,1.0
199,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
200,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,0.0,1.34195750483095,0.0,1.3419575048309529
201,0.0,0.0,0.0,0.0,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.0,0.20599263115439215,0.0,0.20599263115439034
203,0.0,0.0,0.0,0.0,0,0.18014398509482002,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0,0.007922816251426447,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0,0.11529215046068483,0.0,0,0,0,0.0,0.0,20.0,0.2758412936643268,0.44069280872115074,0.2758412936643261,0.44069280872114935
208,-1.0,0.0,-1.0,59.845668923540174,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
210,0.0,0.0,0.0,0.0,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,0.0,1.816915932352159,1.8169159323521578,1.816915932352159,1.8169159323521595
211,0.0,0.0,0.0,0.0,0,0.05902958103587064,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,-2.0,0.0,-2.0,106.67751280285403,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
213,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
214,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,20.0,0.26455876138808493,0.26455876138808454,0.2645587613880873,0.2645587613880865
217,0.0,0.0,0.0,0.0,0,0.019342813113834095,0.0,0,0,0,0.0,0.0,60.0,0.6162117131944944,6.0,0.6162117131944949,6.0
218,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0,0.006338253001141159,0.0,0,0,0,0.0,0.0,0.0,0.12583775132807806,0.0,0.1258377513280818,0.0
220,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
221,0.0,0.0,0.0,0.0,0,0.0003484491437270418,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0,0.18014398509482002,0.0,0,0,0,0.0,0.0,20.0,0.3248243268463872,2.0,0.3248243268463879,2.0
223,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
224,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,20.0,0.1404187872927341,1.0,0.14041878729273458,1.0000000000000004
225,0.0,0.0,0.0,0.0,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
226,0.0,0.0,0.0,0.0,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
228,-1.0,0.0,-1.0,38.06880316955075,0,0.09223372036854788,0.0,0,0,0,0.0,0.0,12.679491924311225,0.0,1.267949192431123,0.0,1.2679491924311224
229,-1.0,0.0,-1.0,50.10744423484194,0,0.09223372036854788,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
230,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.65707691722283,0.0,0.6570769172228298,0.0
231,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.5467132290208806,2.0,0.5467132290208805,2.0
232,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,20.0,0.6570769172228299,2.0,0.6570769172228299,2.0
233,0.0,0.0,0.0,0.0,0,0.007922816251426447,0.0,0,0,0,0.0,0.0,0.0,0.343856666711802,0.0,0.34385666671179876,0.0
234,-1.0,0.0,-1.0,50.853812101005275,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,0.2679491924311237,0.0,0.2679491924311229,0.0
235,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2679491924311227,0.0,0.2679491924311228
236,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,20.0,0.18639349735167005,2.0,0.18639349735167013,2.0
237,-1.0,0.0,-1.0,36.203552977272075,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,20.0,0.45442981511377223,2.0,0.454429815113774,2.0
238,0.0,0.0,0.0,0.0,0,0.037778931862957214,0.0,0,0,0,0.0,0.0,0.0,0.2851186807661921,0.2615210753543548,0.2851186807661924,0.261521075354356
239,-1.0,0.0,-1.0,50.411440273300634,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,0.0,0.7215863905035552,0.0,0.7215863905035564,0.0
240,-1.0,0.0,-1.0,45.619604280705595,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,0.0,0.22537710049551096,0.0,0.22537710049551116,0.0
241,-1.0,0.0,-1.0,58.02030170081954,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0,0.18014398509482002,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,-2.0,0.0,-2.0,76.563312809148,0,9.134385233318168e-05,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
244,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,1.0763370315849339,0.0,1.076337031584929,0.0
245,0.0,0.0,0.0,0.0,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,40.0,1.4789874186463965,4.0,1.4789874186463958,4.0
246,-1.0,0.0,-1.0,45.568932203288185,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.8377223398316211,0.0,0.8377223398316214,0.0
248,0.0,0.0,0.0,0.0,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.236416473142401,0.23641647314240133,0.23641647314240133,0.2364164731424023
249,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,20.0,0.26794919243112325,2.0,0.26794919243112336,2.0
250,0.0,0.0,0.0,0.0,0,0.037778931862957214,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3819660112501052,0.0,0.3819660112501054
252,0.0,0.0,0.0,0.0,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0,0.0013292279957849188,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0,0.003245185536584274,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0000000000000027,0.0,1.0000000000000038
255,0.0,0.0,0.0,0.0,0,0.004056481920730342,0.0,0,0,0,0.0,0.0,0.0,0.4589523829947841,0.6556008500435134,0.4589523829947836,0.6556008500435067
256,-1.0,0.0,-1.0,15.06859016429949,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2679491924311221,0.0,1.2679491924311224
258,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,0.0,0.33760366978782036,0.33760366978782014,0.33760366978782086,0.33760366978782025
259,0.0,0.0,0.0,0.0,0,0.0737869762948383,0.0,0,0,0,0.0,0.0,20.0,0.371282172146647,0.9999999999999997,0.3712821721466473,0.9999999999999998
260,-1.0,0.0,-1.0,42.620215705699856,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,12.679491924311229,0.5297740209499192,0.529774020949918,0.5297740209499179,0.5297740209499162
261,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,12.679491924311229,0.8250325628367526,0.8250325628367534,0.8250325628367527,0.8250325628367534
262,-1.0,0.0,-1.0,48.36522834015016,0,0.09223372036854788,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0,0.43980465111040035,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,0.3445576184501693,0.34455761845016936,0.3445576184501693,0.3445576184501694
266,0.0,0.0,0.0,0.0,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,20.0,0.2926015127324944,0.4583533771234588,0.2926015127324959,0.4583533771234588
268,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,-1.0,0.0,-1.0,44.87388124365456,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,20.0,0.0,1.0,0.0,1.0
270,-1.0,0.0,-1.0,43.158522038530094,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,6.000000000000001,5.999999999999999,6.000000000000003,5.999999999999999
271,-1.0,0.0,-1.0,44.03150680005201,0,0.015474250491067279,0.0,0,0,0,0.0,0.0,0.0,0.5432416403209505,0.5432416403209469,0.543241640320958,0.543241640320948
272,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999998
273,0.0,0.0,0.0,0.0,0,0.04722366482869652,0.0,0,0,0,0.0,0.0,0.0,0.13055864567321246,0.0,0.1305586456732067,0.0
274,0.0,0.0,0.0,0.0,0,0.0737869762948383,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
275,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,12.679491924311233,0.42907125924535905,1.2679491924311233,0.42907125924535877,1.267949192431123
276,0.0,0.0,0.0,0.0,0,0.0737869762948383,0.0,0,0,0,0.0,0.0,20.0,0.13606898337708773,0.3819660112501054,0.1360689833770873,0.3819660112501051
277,-1.0,0.0,-1.0,41.38644613138402,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,-1.0,0.0,-1.0,57.20420510358952,0,0.030223145490365776,0.0,0,0,0,0.0,0.0,0.0,0.3721015915043051,0.0,0.3721015915043071,0.0
279,0.0,0.0,0.0,0.0,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,0.0,0.6900620449795414,0.6900620449795436,0.6900620449795452,0.6900620449795416
280,0.0,0.0,0.0,0.0,0,0.04722366482869652,0.0,0,0,0,0.0,0.0,5.85786437626905,0.520756047841465,1.000000000000001,0.5207560478414645,1.0000000000000002
281,0.0,0.0,0.0,0.0,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,0.0,0.3070823992382242,0.30708239923822445,0.30708239923822445,0.30708239923822456
282,0.0,0.0,0.0,0.0,0,0.0737869762948383,0.0,0,0,0,0.0,0.0,60.0,0.29214052225542353,0.6992709649613984,0.29214052225542675,0.6992709649613987
283,0.0,0.0,0.0,0.0,0,0.05902958103587064,0.0,0,0,0,0.0,0.0,5.857864376269049,0.7145271671552169,0.7145271671552185,0.7145271671552178,0.7145271671552211
284,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
285,0.0,0.0,0.0,0.0,0,0.09223372036854788,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2512321148302996,0.0,0.2512321148302996
286,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.0,0.5857864376269053,0.0,0.5857864376269051
288,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0,0.001063382396627935,0.0,0,0,0,0.0,0.0,0.0,0.06754076503109085,0.2119803328184925,0.06754076503108472,0.21198033281849357
290,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
291,0.0,0.0,0.0,0.0,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,30.000000000000004,0.27799086452107313,0.2779908645210728,0.27799086452107563,0.2779908645210751
292,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,10.0,0.0,0.15224093497742658,0.0,0.1522409349774267
293,0.0,0.0,0.0,0.0,0,3.741444191567123e-05,0.0,0,0,0,0.0,0.0,0.0,0.06227339334803549,0.0,0.062273393348032606,0.0
294,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,60.0,0.9634609939393537,0.9634609939393532,0.9634609939393534,0.9634609939393532
295,-1.0,0.0,-1.0,32.1726959662689,0,0.007922816251426447,0.0,0,0,0,0.0,0.0,0.0,0.0,0.751720333356715,0.0,0.7517203333567192
296,0.0,0.0,0.0,0.0,0,5.846006549323628e-05,0.0,0,0,0,0.0,0.0,0.0,0.2831772948070007,0.5537157331658344,0.2831772948069891,0.5537157331658316
297,0.0,0.0,0.0,0.0,0,0.05902958103587064,0.0,0,0,0,0.0,0.0,0.0,0.29010424317225203,0.2901042431722556,0.29010424317225253,0.2901042431722498
298,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,60.0,0.24011775023148713,0.24011775023148593,0.24011775023148624,0.24011775023148618
299,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
301,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,0.0,0.6570769172228301,0.0,0.6570769172228299
302,0.0,0.0,0.0,0.0,0,0.003245185536584274,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
304,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
305,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,1.267949192431123,0.0,1.2679491924311228,0.0
306,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,1.267949192431123,0.0,1.2679491924311233,0.0
307,0.0,0.0,0.0,0.0,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
308,0.0,0.0,0.0,0.0,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,60.0,0.3507637973398895,0.3507637973398894,0.3507637973398893,0.3507637973398896
309,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.0,2.0,0.0,2.0
310,0.0,0.0,0.0,0.0,0,0.18014398509482002,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0,0.004056481920730342,0.0,0,0,0,0.0,0.0,12.679491924311225,0.6750189170170668,0.6750189170170662,0.6750189170170686,0.6750189170170675
312,0.0,0.0,0.0,0.0,0,0.04722366482869652,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.43844718719116993,0.0,0.43844718719116976,0.0
314,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,0.0,0.5319006373996451,0.0,0.5319006373996449,0.0
316,0.0,0.0,0.0,0.0,0,0.09223372036854788,0.0,0,0,0,0.0,0.0,12.679491924311225,0.0,1.70759841477538,0.0,1.7075984147753813
317,0.0,0.0,0.0,0.0,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,-1.0,0.0,-1.0,55.53654393277422,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,0.0,1.6402453178003964,0.0,1.6402453178003877,0.0
319,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,0.3819660112501052,0.0,0.3819660112501053,0.0
320,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0,0.0008507059173023481,0.0,0,0,0,0.0,0.0,0.0,0.7561062668653367,0.7561062668653395,0.7561062668653593,0.7561062668653569
322,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,0.585786437626905,0.0,0.5857864376269051,0.0
323,0.0,0.0,0.0,0.0,0,0.14411518807585602,0.0,0,0,0,0.0,0.0,0.0,0.6135229407961604,0.0,0.6135229407961644,0.0
324,0.0,0.0,0.0,0.0,0,0.05902958103587064,0.0,0,0,0,0.0,0.0,0.0,0.0,0.585786437626905,0.0,0.5857864376269052
325,0.0,0.0,0.0,0.0,0,1.0737418240000005,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0000000000000007,0.0,1.0
326,0.0,0.0,0.0,0.0,0,0.002596148429267419,0.0,0,0,0,0.0,0.0,0.0,0.8407192718062018,0.0,0.8407192718062044,0.0
327,0.0,0.0,0.0,0.0,0,0.0003484491437270418,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,0.0,1.0000000000000024,0.0,1.0000000000000022,0.0
329,0.0,0.0,0.0,0.0,0,0.009903520314283059,0.0,0,0,0,0.0,0.0,0.0,0.620289676510995,0.0,0.6202896765109914,0.0
330,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,20.0,0.381966011250106,2.0,0.3819660112501063,2.0
331,-1.0,0.0,-1.0,31.1050042172586,0,0.6871947673600004,0.0,0,0,0,0.0,0.0,20.0,0.26794919243112303,2.0,0.2679491924311228,2.0
332,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,12.679491924311233,0.4022648118811258,1.2679491924311233,0.4022648118811253,1.2679491924311228
333,0.0,0.0,0.0,0.0,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,-1.0,0.0,-1.0,40.49179511956029,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.9659179210177775,0.0,0.9659179210177777,0.0
335,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,1.0000000000000004,0.0,1.0000000000000004,0.0
336,0.0,0.0,0.0,0.0,0,0.006338253001141159,0.0,0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0,1.3421772800000007,0.0,0,0,0,0.0,0.0,0.0,1.55051025721683,0.0,1.5505102572168308,0.0
338,-1.0,0.0,-1.0,52.793793848198305,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
339,0.0,0.0,0.0,0.0,0,0.22517998136852502,0.0,0,0,0,0.0,0.0,0.0,0.7819429311284523,0.0,0.7819429311284521,0.0
340,-1.0,0.0,-1.0,41.528778786122956,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,20.0,0.6814361802751081,2.0,0.6814361802751088,2.0
341,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.4384471871911702,0.0,0.4384471871911697,0.0
342,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,10.0,0.0,1.0000000000000004,0.0,1.0
343,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,20.0,0.2785847967631889,2.0,0.2785847967631892,2.0
344,0.0,0.0,0.0,0.0,0,0.5497558138880003,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.47580068405192244,2.0,0.4758006840519227,2.0
346,-1.0,0.0,-1.0,48.018646548202526,0,0.007922816251426447,0.0,0,0,0,0.0,0.0,0.0,0.43006771130053817,0.0,0.43006771130054616,0.0
347,0.0,0.0,0.0,0.0,0,0.8589934592000005,0.0,0,0,0,0.0,0.0,20.0,0.6837345421733956,2.0,0.6837345421733949,2.0
348,0.0,0.0,0.0,0.0,0,0.0737869762948383,0.0,0,0,0,0.0,0.0,20.0,0.32394881864253683,1.0000000000000002,0.32394881864253744,1.0
349,0.0,0.0,0.0,0.0,0,0.04722366482869652,0.0,0,0,0,0.0,0.0,10.000000000000002,0.0,1.0,0.0,1.0000000000000002
350,0.0,0.0,0.0,0.0,0,0.3518437208883203,0.0,0,0,0,0.0,0.0,0.0,0.26794919243112364,0.20223201270257957,0.26794919243112575,0.20223201270257918
351,0.0,0.0,0.0,0.0,0,0.28147497671065624,0.0,0,0,0,0.0,0.0,0.0,1.9606826083683289,1.9606826083683304,1.9606826083683302,1.9606826083683304
352,-1.0,0.0,-1.0,44.26729371371119,0,0.0050706024009129266,0.0,0,0,0,0.0,0.0,20.0,0.5572782890225979,0.5572782890225991,0.557278289022599,0.557278289022602
353,-1.0,0.0,-1.0,42.312096506054985,0,0.003245185536584274,0.0,0,0,0,0.0,0.0,0.0,0.21984679059286627,0.0,0.21984679059286644,0.0
354,0.0,0.0,0.0,0.0,0,2.0971520000000012,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
355,0.0,0.0,0.0,0.0,0,2.621440000000001,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
356,0.0,0.0,0.0,0.0,0,1.6777216000000008,0.0,0,0,0,0.0,0.0,0.0,0.4384471871911698,0.4384471871911698,0.43844718719117076,0.4384471871911697
