GameName,GroundTruth,clearVal,shotsAllowedVal,shotsEV,flowEV,tempoEV,breadthEV,evan_call_this_for_eigs,algebraic_connectivity,wrapper,triad_sum,diadic_sum,
play0247H,0.0,0,0,0,1.5925247999999999,2.8859056666666825,14,1.6180339887498942,1.919110689760912,0.5000000000000001,0,0,
play0248O,0.0,0,0,0,0.37748736000000016,0,10,0.0,0.0,0,0,0,
play0249O,0.0,0,0,0,0.45298483200000017,1.6368300000006002,12,1.0,0.0,2.0,0,0,
play0250H,1.0,0,0,10,4.382441692326789,2.01166639999999,14,5.385147239426705,4.094120772399999,0.25131203526007295,0,27,
play0251H,0.0,0,0,0,1.327104,1.3884903333332659,12,2.23606797749979,0.9999999999999994,1.0,0,27,
play0252H,0.0,0,0,0,2.20150628352,3.0318095000000085,14,1.8019377358048398,3.3565232269559533,0.19098300562505252,0,0,
play0253O,0.0,0,45.4691722110804,-10,0.0003175242822212668,4.79701399999999,12,0.0,0.0,0,0,0,
play0254O,0.0,0,0,0,0.5662310400000002,2.890657999999803,11,1.414213562373095,0.5151380471280705,1.0,0,0,
play0255H,0.0,0,0,0,1.327104,2.7338649999999993,13,1.6180339887498938,1.9191106897609154,0.5000000000000002,0,0,
play0256H,0.5,0,0,0,4.565043429507071,1.8596021000000746,14,3.4892885718100803,3.0,0.37651019814126646,1,0,
play0257H,0.0,0,0,0,2.9859839999999997,2.9728565999999774,13,2.1357792050698534,2.324306893723913,0.5917517095361373,0,0,
play0258O,0.0,0,0,0,0.5435817984000001,1.826076999999998,10,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0259H,1.5,0,0,10,2.641807540224,6.812830428571415,14,1.0,2.5615528128088303,0.0,0,0,
play0260H,1.0,0,0,0,15.074957691902254,2.0022676470588228,17,3.780694641508671,6.227616012884506,0.1740159973488656,2,75,
play0261H,0.0,0,0,0,2.86654464,2.882771500000009,14,2.875763581503831,2.8875634426911327,0.8561164474286616,1,0,
play0262H,0.0,0,0,0,3.4398535679999998,1.7729929999999854,13,2.7784571182583897,3.0,0.45497494593122045,1,25,
play0263H,0.5,0,0,0,5.258930030792147,3.3734582727272793,16,3.074005915840682,5.22466154791354,0.3990741726006197,0,24,
play0264H,0.0,0,0,0,2.641807540224,1.6760183333333316,16,2.781653452531205,2.561552812808828,0.2928932188134525,0,0,
play0265O,0.0,0,0,0,0.33397665693696016,1.6330789999999524,13,1.0,0.0,2.0,0,0,
play0266O,0.0,0,0,0,0.0183605608853972,0,13,0.0,0.0,0,0,0,
play0267H,0.5,0,0,0,6.573662538490183,3.234752916666688,14,5.578825268373076,6.174022409875874,0.758372067147254,3,75,
play0268O,0.0,0,0,0,0.1424967069597697,0,11,0.0,0.0,0,0,0,
play0269H,0.5,0,0,0,32.56190861450887,2.59178445,16,6.307570924016999,7.111409298956659,0.38266185368746247,7,93,
play0270O,0.0,0,0,0,0.004435762980318628,0,13,0.0,0.0,0,0,0,
play0271H,0.0,0,0,0,2.20150628352,1.3058214000000135,15,1.801937735804837,3.3565232269559524,0.19098300562505255,0,0,
play0272H,0.0,0,0,0,3.5831807999999996,2.801098333333357,15,2.757816396257007,2.148464698703385,0.6464466094067264,0,25,
play0273H,1.0,0,0,10,3.505953353861431,4.084465625000007,17,2.5338806336601665,4.094446253373195,0.11617729873792361,0,26,
play0274O,0.0,0,0,0,0.022517998136852502,0,0,0.0,0.0,0,0,0,
play0275O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0276O,0.0,0,0,0,0.5435817984000002,1.8932110000000648,13,1.0,0.0,2.0,0,0,
play0277H,0.5,0,0,0,1.8345885696,2.4467345000000478,15,1.6180339887498933,1.919110689760913,0.4999999999999998,0,0,
play0278O,0.0,0,0,0,0.47185920000000015,0,11,0.0,0.0,0,0,0,
play0279H,0.5,0,0,0,4.207144024633717,2.7374548888888817,15,3.6055512754639913,3.9999999999999996,0.0,1,82,
play0280H,0.0,0,0,0,1.528823808,7.722860749999995,14,1.6180339887498942,1.9191106897609143,0.5000000000000001,0,0,
play0281O,0.0,0,0,0,0.048638875975601396,2.3845769999998083,11,1.0,0.0,2.0,0,0,
play0282O,0.0,0,0,0,0.4348654387200001,0.7294990000000325,12,1.414213562373095,0.5151380471280699,1.0000000000000002,0,0,
play0283H,0.0,0,0,0,1.327104,1.457365333333352,12,1.6180339887498942,1.919110689760913,0.4999999999999999,0,0,
play0284H,0.0,0,0,0,1.528823808,2.540595499999995,14,2.4494897427831783,1.0,1.0,0,26,
play0285O,0.0,0,0,0,0.4718592000000002,0,10,0.0,0.0,0,0,0,
play0286O,0.0,0,0,0,0.36238786560000014,1.236598999999842,12,1.0,0.0,2.0,0,0,
play0287O,0.0,0,0,0,0.5898240000000002,0,9,0.0,0.0,0,0,0,
play0288O,0.0,0,0,0,0.1677721600000001,0,0,0.0,0.0,0,0,0,
play0289H,0.0,0,0,0,1.0616832,0,12,0.0,0.0,0,0,0,
play0290O,0.0,51.92301994298868,0,0,0.5898240000000001,-2746.322502,10,1.0,0.0,2.0,0,0,
play0291H,0.0,0,0,0,2.86654464,2.961667399999989,13,2.302775637731995,3.2789547531140295,0.23623738417402687,0,27,
play0292O,0.0,0,0,0,0.2516582400000001,0,9,0.0,0.0,0,0,0,
play0293O,0.0,0,0,0,0.5662310400000001,1.4033899999999448,11,1.414213562373095,0.5151380471280704,0.9999999999999999,0,0,
play0294O,0.0,0,49.392597565451204,-10,0.3623878656000002,93.93474699999979,12,1.0,0.0,2.0,0,0,
play0295H,0.0,0,0,0,1.528823808,2.5811664999999806,14,1.0,2.5615528128088303,0.0,0,0,
play0296H,0.5,0,0,0,1.5925248,9.128349750000083,14,1.414213562373095,0.5151380471280699,1.0,0,0,
play0297O,0.0,0,0,0,0.3478923509760002,3.5039624999999432,11,1.6180339887498942,1.9191106897609143,0.4999999999999999,0,0,
play0298H,0.0,0,0,0,1.5925248,1.6416336666667728,12,1.6180339887498942,1.919110689760912,0.5000000000000001,0,0,
play0299O,0.0,0,0,0,0.5435817984000001,0,10,0.0,0.0,0,0,0,
play0300O,0.0,0,0,0,0.5898240000000002,0,11,1.0,0.0,2.0,0,0,
play0301O,0.0,0,0,0,0.0729583139634021,0,13,0.0,0.0,0,0,0,
play0302O,0.0,-19.709728452451174,0,0,0.18554258718720013,17.556386000000202,11,1.0,0.0,2.0,0,0,
play0303O,0.0,-18.551057528706917,0,0,0.37748736000000016,0,9,0.0,0.0,0,0,0,
play0304H,0.0,0,0,0,1.91102976,2.167609400000001,13,2.302775637731995,3.40478885434287,0.23623738417402684,0,27,
play0305H,1.5,0,0,10,1.91102976,2.4803782000000014,14,1.9999999999999993,1.0000000000000002,0.9999999999999993,0,0,
play0306O,0.0,0,64.40178936782904,-10,0.2899102924800001,1.1957360000000108,12,0.0,0.0,0,0,0,
play0307H,1.0,0,0,10,79.27814771886585,2.5897782592592655,17,5.943067593718658,8.336612087008891,0.2324156146275356,11,192,
play0308O,0.0,0,0,0,0.043980465111040035,0,0,0.0,0.0,0,0,0,
play0309H,0.0,0,0,0,1.528823808,3.063539333333324,13,1.414213562373095,0.5151380471280699,1.0000000000000002,0,0,
play0310O,0.0,0,0,0,0.5898240000000001,2.5729070000001,11,1.0,0.0,2.0,0,0,
play0311O,0.0,0,43.19320899983336,-10,0.007833839311102807,0,13,0.0,0.0,0,0,0,
play0312O,0.0,0,0,0,0.5898240000000002,0,11,0.0,0.0,0,0,0,
play0313H,0.5,1.9862264029974845,0,0,12.059966153521806,2.5778842142857292,17,3.7268913230568126,5.772939033691399,0.06701746632118107,0,52,
play0314H,0.0,57.30619512757761,0,0,3.8042028579225597,2.8885010000000477,14,3.6051983875237115,4.64264016951383,0.27963583915750556,1,27,
play0315O,0.0,53.48831648126533,0,0,0.3932160000000002,0,9,0.0,0.0,0,0,0,
play0316O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0317H,0.5,0,0,0,7.888395046188219,3.069120416666692,16,3.348267804381893,4.283813731071246,0.0,2,0,
play0318H,1.5,0,0,10,4.382441692326789,2.0935135555555715,15,2.6238299681837844,3.698622458030392,0.18350341907227402,0,25,
play0319H,0.5,0,0,0,2.86654464,4.077876799999922,16,1.7320508075688805,2.794669041199028,0.29289321881345254,0,0,
play0320O,0.0,0,0,0,0.6522981580800001,1.8030989999997473,12,1.414213562373095,2.2470937057709334e-17,1.0,0,0,
play0321O,0.0,0,0,0,0.3774873600000001,2.5872620000000097,11,1.0,0.0,2.0,0,0,
play0322H,0.5,0,0,0,6.191736422399999,3.489582555555589,14,2.971622371980505,3.485397648814194,0.16932381450968578,2,53,
play0323O,0.0,0,0,0,0.8493465600000001,1.3862750000004098,11,0.0,0.0,0,0,0,
play0324H,1.0,0,0,10,1.3271040000000003,2.4233945000001427,11,1.0,0.0,2.0,0,0,
play0325H,1.0,0,0,10,2.20150628352,3.1747045999999957,14,1.8019377358048374,3.3565232269559524,0.19098300562505255,0,0,
play0326H,0.5,59.36328831862332,0,0,6.573662538490182,2.509785090908984,15,4.686126233498828,4.599269724370087,0.5744888704580766,2,50,
play0327O,0.0,0,0,0,0.1641562064176547,0,13,0.0,0.0,0,0,0,
play0328H,0.5,0,0,0,2.20150628352,3.751494833333292,14,1.0,2.5615528128088303,0.0,0,0,
play0329O,0.0,0,0,0,0.5898240000000001,2.3093549999991865,11,1.0,0.0,2.0,0,0,
play0330H,1.5,0,0,10,4.9533891379199995,3.1143386250001015,14,2.0,3.0000000000000004,0.4999999999999998,0,0,
play0331O,0.0,0,0,0,0.8847360000000002,0.21299100000032922,11,0.0,0.0,0,0,0,
play0332H,1.5,0,0,10,3.652034743605657,2.338386888888863,14,2.4908636153610306,4.379740584203612,0.19470669583345343,0,27,
play0333H,1.5,0,0,10,2.69257217576558,3.1413086249998514,14,1.6180339887498942,2.5615528128088303,0.0,0,0,
play0334H,0.0,0,0,0,2.0289081908920314,1.8650527999998303,12,3.170086486626033,7.117945268010629e-17,1.0000000000000002,0,0,
play0335H,0.0,0,0,0,1.3271040000000003,2.786019000000124,12,1.0,0.0,2.0,0,0,
play0336H,1.0,0,0,10,9.860493807735272,2.940613846153855,14,3.7257856843355004,5.300610219169572,0.4361356595388375,0,49,
play0337O,0.0,0,0,0,0.8847360000000001,0.849123999999847,13,1.0,0.0,2.0,0,0,
play0338H,0.0,0,0,0,1.327104,2.0371573333335014,10,1.0,0.0,2.0,0,0,
play0339H,1.5,0,0,10,3.365715219706973,1.8565709999999953,14,2.89510651592753,2.9999999999999996,0.34594266799662526,1,26,
play0340H,0.0,0,0,0,1.3271040000000003,3.0677770000000066,14,1.414213562373095,0.5151380471280705,1.0,0,0,
play0341H,0.5,0,0,0,2.1134460321792004,2.38254333333334,12,2.23606797749979,0.9999999999999994,1.0000000000000002,0,27,
play0342H,1.0,0,0,0,1.5925247999999999,2.887635000000008,13,1.6180339887498942,1.919110689760912,0.49999999999999994,0,0,
play0343H,0.0,0,0,0,4.7552535724032,4.030065899999999,14,4.5834423620911595,3.0,0.5000000000000002,2,49,
play0344O,0.0,0,0,0,0.16415620641765472,0,14,0.0,0.0,0,0,0,
play0345H,1.0,0,0,10,1.327104,2.288948000000005,12,1.414213562373095,0.5151380471280705,1.0,0,0,
play0346O,0.0,0,0,0,0.12369505812480007,3.235732999999982,10,1.0,0.0,2.0,0,0,
play0347H,0.0,0,0,0,6.8475651442606065,2.3863853333333225,15,5.103419815160621,5.536468217152705,0.07620039588080849,1,53,
play0348O,0.0,0,0,0,0.09499780463984646,1.7953809999999066,11,1.0,0.0,2.0,0,0,
play0349H,0.0,0,0,0,4.1278242816,2.8161057142857056,13,2.681330643604977,3.0000000000000004,0.6909830056250528,1,26,
play0350O,0.0,0,0,0,0.8847360000000002,7.64804300000003,12,1.0,0.0,2.0,0,0,
play0351H,0.5,0,0,0,3.9627113103359997,2.294254444444454,15,2.890645078512673,4.830448965382116,0.13063629376790967,1,52,
play0352H,1.0,0,0,10,1.4676708556799998,1.7539582500000392,15,1.414213562373095,2.5615528128088303,0.0,0,0,
play0353O,0.0,0,0,0,0.5898240000000001,2.321454999999787,10,1.0,0.0,2.0,0,0,
play0354H,0.0,0,0,0,21.298666624708186,2.9426731764705947,13,5.775978410614673,7.278117655904298,0.57268116014077,6,127,
play0355H,0.0,0,0,0,1.327104,1.3850083333333412,12,1.414213562373095,0.5151380471280704,1.0,0,0,
play0356O,0.0,0,0,0,0.09119789245425262,1.0795389999998406,12,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0357H,0.0,0,0,0,1.3271040000000003,1.0377359999999953,12,1.0,0.0,2.0,0,0,
play0358H,0.0,0,0,0,8.217078173112728,2.3366184999999846,16,3.592775850084312,4.944707875333509,0.22337285610384588,1,25,
play0359H,0.0,0,0,0,1.0616832000000003,2.4488234999998895,11,1.0,0.0,2.0,0,0,
play0360H,0.0,0,0,0,1.3271040000000003,4.376134500000049,13,1.414213562373095,0.5151380471280704,1.0000000000000004,0,0,
play0361O,0.0,0,0,0,0.010200311602998445,0,10,0.0,0.0,0,0,0,
play0362H,0.0,0,0,0,1.8345885696,2.917889749999972,14,1.6180339887498942,1.919110689760912,0.4999999999999997,0,0,
play0363H,0.0,0,0,0,7.888395046188219,2.212470916666651,16,3.3802537246934263,4.867991513677247,0.13397459621556168,2,77,
play0364O,0.0,0,0,0,0.4718592000000002,0,11,0.0,0.0,0,0,0,
play0365O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0366O,0.0,0,59.241886770173004,-10,0.3019898880000001,0,9,0.0,0.0,0,0,0,
play0367O,0.0,-10.759250270190808,0,0,0.0486388759756014,0,11,0.0,0.0,0,0,0,
play0368O,0.0,3.2487744283646265,0,0,0.006016388590926957,0,14,0.0,0.0,0,0,0,
play0369O,0.0,0,0,0,0.36238786560000014,2.0088760000001002,12,1.0,0.0,2.0,0,0,
play0370O,0.0,0,0,0,0.06333186975989764,3.5090490000000045,10,1.0,0.0,2.0,0,0,
play0371O,0.0,0,0,0,0.3623878656000002,4.006483000000117,11,1.0,0.0,2.0,0,0,
play0372O,0.0,0,0,0,0.12884901888000005,0,9,0.0,0.0,0,0,0,
play0373H,0.0,0,0,0,1.5925247999999999,1.6133654999998726,12,0.0,0.0,0,0,0,
play0374O,0.0,0,0,0,0.029883725399409495,0,13,0.0,0.0,0,0,0,
play0375H,0.0,0,0,0,1.5925248,2.279213000000027,14,1.6180339887498942,1.9191106897609143,0.5,0,0,
play0376O,0.0,68.9492567037528,0,0,0.019922483599606338,0,10,0.0,0.0,0,0,0,
play0377O,0.0,0,0,0,0.06597069766656004,0,9,0.0,0.0,0,0,0,
play0378O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0379O,0.0,0,0,0,0.18554258718720013,3.654685999999856,12,1.0,0.0,2.0,0,0,
play0380H,0.0,0,0,0,1.9110297599999997,2.999088666666618,15,1.414213562373095,0.5151380471280705,1.0,0,0,
play0381O,0.0,0,0,0,0.07916483719987204,2.2557480000000396,11,1.0,0.0,2.0,0,0,
play0382O,0.0,0,0,0,0.0875499767560825,2.2115810000000238,14,0.0,0.0,0,0,0,
play0383O,0.0,0,96.50556343383174,-30,0.33397665693696016,0,11,0.0,0.0,0,0,0,
play0384O,0.0,0,0,0,0.4529848320000001,2.296718999999939,10,1.0,0.0,2.0,0,0,
play0385H,0.0,0,0,0,1.46767085568,1.2565515000000005,15,2.449489742783178,0.9999999999999994,0.9999999999999996,0,26,
play0386O,0.0,0,0,0,0.2319282339840001,3.705555000000004,12,0.0,0.0,0,0,0,
play0387O,0.0,0,50.10744423484194,-10,0.048638875975601396,0.7978379999995013,10,1.0,0.0,2.0,0,0,
play0388H,0.0,0,0,0,0.8847360000000001,5.010043999999652,12,0.0,0.0,0,0,0,
play0389O,0.0,0,0,0,0.23192823398400012,0.850832999999966,11,0.0,0.0,0,0,0,
play0390O,0.0,0,0,0,0.33397665693696016,2.8144010000000885,13,1.0,0.0,2.0,0,0,
play0391O,0.0,0,0,0,0.4718592000000002,0,10,0.0,0.0,0,0,0,
play0392O,0.0,-18.466744790136044,0,0,0.11399736556781576,1.1738859999999818,12,0.0,0.0,0,0,0,
play0393O,0.0,0,50.853812101005275,-10,0.12369505812480007,0,11,0.0,0.0,0,0,0,
play0394H,0.0,0,0,0,1.5925248,2.115927250000027,14,1.7320508075688765,2.7946690411990285,0.2928932188134524,0,0,
play0395H,0.0,0,0,0,2.53613523861504,1.5783898333331763,15,2.875763581503833,3.1650674338860836,0.0,1,26,
play0396O,0.0,0,0,0,0.2621440000000001,0,0,0.0,0.0,0,0,0,
play0397O,0.0,0,0,0,0.17812088369971216,4.150298999999677,12,0.0,0.0,0,0,0,
play0398H,0.0,0,0,0,1.990656,12.485065999999904,13,2.2360679774997894,0.33625596321259393,1.0,0,27,
play0399O,0.0,0,0,0,0.18554258718720013,11.98190499999987,11,0.0,0.0,0,0,0,
play0400O,0.0,0,36.203552977272075,-10,0.021617278211378405,0,9,0.0,0.0,0,0,0,
play0401H,0.0,0,0,0,2.293235712,2.731800500000039,13,3.702459173643829,2.1121426411951467,0.683772233983162,1,53,
play0402H,0.0,0,0,0,2.5361352386150404,1.9242395000001882,14,1.8477590650225726,2.4226216908151663,0.42264973081037477,0,0,
play0403O,0.0,0,50.411440273300634,-10,0.12884901888000008,0,9,0.0,0.0,0,0,0,
play0404O,0.0,0,45.619604280705595,-10,0.23192823398400012,0,13,0.0,0.0,0,0,0,
play0405H,0.0,0,0,0,1.019215872,2.2833590000000186,12,0.0,0.0,0,0,0,
play0406O,0.0,-30.0,0,0,0.4718592000000002,0,10,0.0,0.0,0,0,0,
play0407O,0.0,0,58.02030170081954,-10,0.09499780463984647,0.8041429999993852,11,0.0,0.0,0,0,0,
play0408O,0.0,0,40.28871396544979,-10,0.01175075896665421,1.4539220000001478,14,1.414213562373095,0.5151380471280704,1.0000000000000004,0,0,
play0409O,0.0,0,36.274598843698215,-10,0.03377699720527875,0,9,0.0,0.0,0,0,0,
play0410O,0.0,0,0,0,0.13421772800000006,0,0,0.0,0.0,0,0,0,
play0411H,0.0,0,0,0,0.8847360000000001,3.3643780000002153,12,0.0,0.0,0,0,0,
play0412O,0.0,0,59.38751276002562,-10,0.012240373923598136,0.9947409999999763,14,0.0,0.0,0,0,0,
play0413O,0.0,0,0,0,0.43486543872000016,2.2488424999999967,12,1.0,0.0,2.0,0,0,
play0414H,0.5,0,0,0,1.327104,2.948207000000006,14,1.618033988749894,1.9191106897609134,0.5,0,0,
play0415O,0.0,0,0,0,0.07599824371187719,2.7680560000000014,9,0.0,0.0,0,0,0,
play0416O,0.0,0,0,0,0.4529848320000001,3.975628000000029,11,0.0,0.0,0,0,0,
play0417H,0.0,0,0,0,9.466074055425862,1.8681253571428524,17,3.6843652775426836,4.769526430801339,0.10862669767949028,2,103,
play0418H,0.0,0,0,0,1.327104,2.3375050000000024,11,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0419H,0.0,0,0,0,2.293235712,3.001189166666658,14,2.6131259297527523,2.9441240799984945,0.5000000000000003,0,26,
play0420H,0.0,0,0,0,3.8042028579225593,2.6510318571428604,16,2.7751688450824754,3.134305300313892,0.45227744249483415,0,25,
play0421H,0.5,0,0,0,4.038858263648367,2.259385699999984,16,4.131182077986042,4.427835579566136,0.08566545360969556,0,27,
play0422H,0.0,0,0,0,1.528823808,2.5091802500000426,13,2.236067977499789,0.9999999999999997,1.0000000000000004,0,27,
play0423H,0.0,0,0,0,2.293235712,2.1373434000000087,15,1.8019377358048398,3.3565232269559524,0.19098300562505272,0,0,
play0424O,0.0,0,0,0,0.0011408855402054083,2.2578330000001188,11,1.414213562373095,0.5151380471280704,1.0000000000000002,0,0,
play0425H,0.0,0,0,0,2.641807540224,2.4909190000000114,16,1.8793852415718195,3.995544412653059,0.09903113209758087,0,0,
play0426H,0.0,0,0,0,1.990656,3.1424502499999676,15,1.7320508075688805,2.794669041199028,0.29289321881345254,0,0,
play0427H,0.0,0,0,0,1.5925248,2.625948249999908,14,2.4494897427831783,1.0,1.0000000000000002,0,26,
play0428H,0.0,0,0,0,1.91102976,1.8986859999999979,13,2.2360679774997894,0.33625596321259393,1.0000000000000002,0,27,
play0429O,0.0,0,0,0,0.5435817984000002,0.6819530000000213,13,1.0,0.0,2.0,0,0,
play0430H,0.0,0,0,0,4.9533891379199995,2.0342129999999594,17,2.1357792050698565,3.8887950012828076,0.21619085426420012,0,0,
play0431H,0.0,0,0,0,5.706304286883839,3.0196409090909087,17,3.035100127218114,4.219093930519029,0.16766808681489442,2,24,
play0432O,0.0,0,0,0,0.04863887597560139,21.911961999999903,12,1.0,0.0,2.0,0,0,
play0433H,1.0,0,0,10,1.9110297600000004,1.367736999999882,14,1.414213562373095,0.5151380471280699,1.0,0,0,
play0434O,0.0,0,0,0,0.32061759065948175,0,14,1.0,0.0,2.0,0,0,
play0435H,1.0,0,0,10,2.3887872,2.883302000000003,15,1.7320508075688783,2.794669041199029,0.29289321881345254,0,0,
play0436H,0.0,0,0,0,0.8493465600000001,2.3830229999998664,11,0.0,0.0,0,0,0,
play0437H,0.0,0,0,0,1.528823808,3.2933102499999904,14,2.2360679774997894,1.0,1.0,0,27,
play0438H,0.0,0,0,0,6.310716036950575,2.2531141818181326,14,3.525534854483529,5.26856600521443,0.4907652279803776,2,50,
play0439O,0.0,0,0,0,0.45298483200000017,0,11,1.0,0.0,2.0,0,0,
play0440H,0.0,0,0,0,2.86654464,2.964672999999948,13,2.6180339887498953,1.6617402029056025,0.8333333333333335,0,0,
play0441H,1.5,0,0,10,4.038858263648367,2.3757743000000118,17,1.6180339887498942,3.9277770577312396,0.0,0,0,
play0442H,1.0,0,0,10,3.5831807999999996,1.9493613333333997,15,1.7320508075688783,2.7946690411990267,0.2928932188134524,0,0,
play0443O,0.0,0,0,0,0.5898240000000001,1.8175049999999828,11,1.0,0.0,2.0,0,0,
play0444H,0.0,0,0,0,3.1701690482688,2.317659857142774,16,2.2283282159466338,3.0000000000000018,0.19604355854258387,1,0,
play0445O,0.0,0,0,0,0.30198988800000015,0,10,0.0,0.0,0,0,0,
play0446H,0.0,0,0,0,1.0616831999999998,5.764284000000089,13,1.0,0.0,2.0,0,0,
play0447H,0.0,0,0,0,4.1278242816,2.9705035000000066,16,2.3988976216987217,3.868583684324515,0.14955792360685957,1,27,
play0448O,0.0,0,0,0,0.23192823398400014,1.5805450000001429,12,0.0,0.0,0,0,0,
play0449H,0.0,0,0,0,6.573662538490183,2.64134308333333,14,4.003163723429361,4.501783520078697,0.23901407666088129,3,50,
play0450H,0.0,0,0,0,1.2230590464000002,2.031455666666678,13,1.414213562373095,0.5151380471280704,1.0,0,0,
play0451H,1.0,0,0,10,2.3887872,1.967984599999977,13,3.3722813232690143,3.4697951251118466,1.3333333333333335,1,54,
play0452H,0.0,0,0,0,1.0616832,2.4016759999998385,12,1.0,0.0,2.0,0,0,
play0453H,0.0,0,0,0,1.0616832,2.283519000000126,13,1.0,0.0,2.0,0,0,
play0454H,2.0,0,0,10,70.33372260733917,2.6877123478261042,15,6.000317971189643,7.704966929364906,0.282872072778552,5,69,
play0455H,0.0,0,0,0,1.990656,2.20387125000002,13,2.2882456112707357,2.5745484148173565,0.42264973081037416,0,27,
play0456O,0.0,0,0,0,0.15461882265600008,2.04721600000002,9,0.0,0.0,0,0,0,
play0457H,0.0,0,0,0,1.8345885696000002,4.533608599999985,15,1.0,0.0,2.0,0,0,
play0458O,0.0,0,0,0,0.12884901888000005,0,9,0.0,0.0,0,0,0,
play0459O,0.0,0,47.82978406356613,-10,0.589824,0,10,0.0,0.0,0,0,0,
play0460H,0.5,0,0,0,1.4676708556799998,2.4669039999999995,15,1.414213562373095,1.0000000000000007,1.0000000000000002,0,0,
play0461H,0.0,0,0,0,0.8847360000000001,0.9910359999999514,12,0.0,0.0,0,0,0,
play0462O,0.0,0,0,0,0.09119789245425262,0.11366799999996147,12,1.0,0.0,2.0,0,0,
play0463O,0.0,0,48.782773718553194,-10,0.06597069766656004,0,9,0.0,0.0,0,0,0,
play0464H,0.5,0,0,0,4.755253572403198,2.5366526666666687,15,2.572553981697934,4.353147911418995,0.158374588469827,0,53,
play0465H,0.0,0,0,0,1.0192158720000002,3.8392900000000814,15,1.414213562373095,0.5151380471280699,1.0000000000000002,0,0,
play0466O,0.0,-30.0,0,0,0.08246337208320005,0,9,0.0,0.0,0,0,0,
play0467O,0.0,0,0,0,0.23192823398400014,16.489797000000067,12,1.414213562373095,0.5151380471280699,1.0000000000000002,0,0,
play0468O,0.0,0,0,0,0.37748736000000016,0,9,0.0,0.0,0,0,0,
play0469H,0.5,0,0,0,2.0289081908920314,2.3493780000000015,14,1.7320508075688805,2.794669041199028,0.29289321881345254,0,0,
play0470O,0.0,-30.0,44.79425167688513,-10,0.0006201646137134117,2.3976319999999305,13,1.0,0.0,2.0,0,0,
play0471O,0.0,0,0,0,0.014688448708317751,1.3695809999999256,12,1.0,0.0,2.0,0,0,
play0472O,0.0,0,0,0,0.3478923509760001,2.834494000000177,13,0.0,0.0,0,0,0,
play0473O,0.0,0,0,0,0.45298483200000017,2.6636210000001483,12,1.414213562373095,0.5151380471280704,1.0000000000000007,0,0,
play0474H,0.0,0,0,0,3.9627113103359997,2.74482711111111,16,3.168176171717334,4.659690198678525,0.1744382617252359,1,78,
play0475O,0.0,0,0,0,0.025940733853654082,0,10,0.0,0.0,0,0,0,
play0476O,0.0,0,41.128899411287584,-10,0.15461882265600013,0,11,0.0,0.0,0,0,0,
play0477H,0.0,0,0,0,7.888395046188218,2.911070692307703,14,5.115609694370628,6.5334524648039505,0.27937319209120065,2,77,
play0478O,0.0,0,0,0,0.20132659200000008,0,9,0.0,0.0,0,0,0,
play0479O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0480O,0.0,0,0,0,0.2899102924800001,3.6151880000002166,9,1.0,0.0,2.0,0,0,
play0481O,0.0,0,0,0,0.17812088369971213,0,12,0.0,0.0,0,0,0,
play0482H,0.0,0,0,0,1.3271040000000003,3.862634000000071,11,1.0,0.0,2.0,0,0,
play0483O,0.0,-30.0,35.06834111554927,-10,0.05836665117072168,2.701509999999871,12,0.0,0.0,0,0,0,
play0484O,0.0,0,0,0,0.028688376383433113,4.003075000000081,12,0.0,0.0,0,0,0,
play0485H,0.5,0,0,0,9.860493807735274,2.1983192500000164,15,3.2078264476207474,5.114987959232217,0.319718839388514,1,25,
play0486O,0.0,0,0,0,0.07916483719987207,0,10,0.0,0.0,0,0,0,
play0487O,0.0,0,0,0,0.0008411520910826434,0,12,0.0,0.0,0,0,0,
play0488O,0.0,0,0,0,0.3623878656000001,0.47875199999998586,10,2.414213562373095,0.0,2.0,0,0,
play0489H,1.0,0,0,10,2.33730223590762,1.53984762500005,17,2.572553981697933,4.5751863689279695,0.0,0,53,
play0490O,0.0,0,0,0,0.028688376383433113,1.8590300000000752,12,1.0,0.0,2.0,0,0,
play0491O,0.0,0,0,0,0.4718592000000002,1.7281919999995807,11,1.414213562373095,0.5151380471280699,1.0,0,0,
play0492O,0.0,0,0,0,0.019125584255622084,0,11,0.0,0.0,0,0,0,
play0493H,0.0,0,0,0,1.0192158720000002,0.9898630000000281,12,2.0000000000000004,0.0,2.0,0,28,
play0494O,0.0,0,0,0,0.09499780463984644,0,9,0.0,0.0,0,0,0,
play0495O,0.0,51.796599674807936,0,0,0.14249670695976965,3.0646169999999984,12,1.0,0.0,2.0,0,0,
play0496O,0.0,0,42.18956386744013,-10,0.1484340697497601,61.85226800000015,12,1.0,0.0,2.0,0,0,
play0497O,0.0,0,0,0,0.0537907057189371,0,12,1.0,0.0,2.0,0,0,
